pid,draft_year,actual_pick,was_drafted,y_window_complete,y_partial_seasons,y_early_war,y_early_war_log,y_redraft_rank,y_early_tier,y_early_tier_code,y_career_tier,y_draft_outcome,y_second_contract_aav,y_earnings_first5,y_all_star_selections,y_minutes_5yr,y_games_5yr,y_allstar_5yr,y_nba_seasons_total,y_s1_minutes,y_s1_war,y_s1_impact,y_s1_pts36,y_s1_tier_code,y_s2_minutes,y_s2_war,y_s2_impact,y_s2_pts36,y_s2_tier_code,y_s3_minutes,y_s3_war,y_s3_impact,y_s3_pts36,y_s3_tier_code,y_s4_minutes,y_s4_war,y_s4_impact,y_s4_pts36,y_s4_tier_code,y_s5_minutes,y_s5_war,y_s5_impact,y_s5_pts36,y_s5_tier_code,outcome_status
Pa29e5f68db,2025,34.0,1,False,1.0,3.33,1.4656,5.0,partial_starter_track,,role_player,unresolved,,2296274.0,0.0,1476.6,69.0,0.0,1,1476.6,3.33,1.26,12.785046728971961,3.0,,,,,,,,,,,,,,,,,,,,,partial
P6146f5260f,2025,,0,False,1.0,0.08,0.077,33.0,partial_bust_track,,cup_of_coffee,undrafted,,73153.0,0.0,35.2,4.0,0.0,1,35.2,0.08,1.36,17.590909090909086,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pad9c27fcb6,2025,35.0,1,False,1.0,-0.27,0.0,56.0,partial_bust_track,,cup_of_coffee,unresolved,,1272870.0,0.0,55.0,11.0,0.0,1,55.0,-0.27,-11.14,6.48,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pc25108b74d,2025,,0,False,1.0,0.1,0.0953,31.0,partial_bust_track,,cup_of_coffee,undrafted,,167291.0,0.0,23.4,6.0,0.0,1,23.4,0.1,4.76,25.846153846153847,0.0,,,,,,,,,,,,,,,,,,,,,partial
P8d3b3436aa,2025,,0,False,1.0,0.0,0.0,40.0,partial_bust_track,,cup_of_coffee,undrafted,,254154.0,0.0,25.900000000000002,7.0,0.0,1,25.900000000000002,0.0,-2.4,30.162162162162158,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pe7bcbcc1c2,2025,,0,False,1.0,0.17,0.157,27.0,partial_bust_track,,cup_of_coffee,undrafted,,212144.0,0.0,358.5,15.0,0.0,1,358.5,0.17,-1.81,12.502092050209207,0.0,,,,,,,,,,,,,,,,,,,,,partial
P64fe10bf34,2025,,0,False,1.0,0.77,0.571,13.0,partial_bust_track,,cup_of_coffee,undrafted,,784302.0,0.0,409.5,45.0,0.0,1,409.5,0.77,0.63,14.241758241758241,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pf38ea886b7,2025,,0,False,1.0,-0.1,0.0,46.0,partial_bust_track,,cup_of_coffee,undrafted,,209114.0,0.0,25.900000000000002,7.0,0.0,1,25.900000000000002,-0.1,-9.35,9.729729729729728,0.0,,,,,,,,,,,,,,,,,,,,,partial
P04c242f081,2025,,0,False,1.0,0.33,0.2852,21.0,partial_bust_track,,cup_of_coffee,undrafted,,,0.0,68.2,11.0,0.0,1,68.2,0.33,5.61,16.838709677419352,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pa0366802b4,2025,,0,False,1.0,-0.12,0.0,47.0,partial_bust_track,,cup_of_coffee,undrafted,,135120.0,0.0,63.2,4.0,0.0,1,63.2,-0.12,-5.83,20.050632911392405,0.0,,,,,,,,,,,,,,,,,,,,,partial
P318e86822c,2025,24.0,1,False,1.0,-2.69,0.0,82.0,partial_bust_track,,fringe,unresolved,,3108120.0,0.0,1882.5,75.0,0.0,1,1882.5,-2.69,-5.12,12.334661354581673,0.0,,,,,,,,,,,,,,,,,,,,,partial
P75527a2d8c,2025,43.0,1,False,1.0,-0.47,0.0,62.0,partial_bust_track,,fringe,unresolved,,1546981.0,0.0,1030.0,50.0,0.0,1,1030.0,-0.47,-3.43,12.932038834951456,0.0,,,,,,,,,,,,,,,,,,,,,partial
P07109e12fd,2025,,0,False,1.0,-0.49,0.0,63.0,partial_bust_track,,cup_of_coffee,undrafted,,,0.0,241.6,8.0,0.0,1,241.6,-0.49,-6.18,12.397350993377485,0.0,,,,,,,,,,,,,,,,,,,,,partial
P8048267828,2025,18.0,1,False,1.0,-1.42,0.0,75.0,partial_bust_track,,fringe,unresolved,,3991320.0,0.0,1407.6,69.0,0.0,1,1407.6,-1.42,-4.39,13.76470588235294,0.0,,,,,,,,,,,,,,,,,,,,,partial
P1945d13d34,2025,,0,False,1.0,0.22,0.1989,24.0,partial_bust_track,,cup_of_coffee,undrafted,,202680.0,0.0,285.59999999999997,14.0,0.0,1,285.59999999999997,0.22,-1.3,21.0,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pedf3dd90d4,2025,,0,False,1.0,0.06,0.0583,35.0,partial_bust_track,,cup_of_coffee,undrafted,,241285.0,0.0,85.5,9.0,0.0,1,85.5,0.06,-1.41,15.536842105263156,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pc0a66d6cca,2025,37.0,1,False,1.0,-0.3,0.0,57.0,partial_bust_track,,cup_of_coffee,unresolved,,1372870.0,0.0,261.8,34.0,0.0,1,261.8,-0.3,-4.65,11.22077922077922,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pab4be0edd9,2025,,0,False,1.0,-0.02,0.0,41.0,partial_bust_track,,cup_of_coffee,undrafted,,167291.0,0.0,2.7,1.0,0.0,1,2.7,-0.02,-15.64,0.0,0.0,,,,,,,,,,,,,,,,,,,,,partial
P80ff3b7db7,2025,,0,False,1.0,-0.23,0.0,55.0,partial_bust_track,,cup_of_coffee,undrafted,,128686.0,0.0,81.9,3.0,0.0,1,81.9,-0.23,-7.42,10.945054945054945,0.0,,,,,,,,,,,,,,,,,,,,,partial
P5bddeea434,2025,,0,False,1.0,0.2,0.1823,26.0,partial_bust_track,,cup_of_coffee,undrafted,,147988.0,0.0,270.6,11.0,0.0,1,270.6,0.2,-1.36,20.926829268292682,0.0,,,,,,,,,,,,,,,,,,,,,partial
P3d8ccdb639,2025,1.0,1,False,1.0,4.95,1.7834,2.0,partial_starter_track,,role_player,unresolved,,13825920.0,0.0,2345.0,70.0,0.0,1,2345.0,4.95,1.01,22.567164179104477,3.0,,,,,,,,,,,,,,,,,,,,,partial
Pf3b62cae3c,2025,2.0,1,False,1.0,4.44,1.6938,3.0,partial_starter_track,,role_player,unresolved,,12370200.0,0.0,1559.4,69.0,0.0,1,1559.4,4.44,2.28,18.79646017699115,3.0,,,,,,,,,,,,,,,,,,,,,partial
P4e09db2338,2025,3.0,1,False,1.0,4.28,1.6639,4.0,partial_starter_track,,role_player,unresolved,,11108880.0,0.0,2625.0,75.0,0.0,1,2625.0,4.28,0.18,16.457142857142856,2.0,,,,,,,,,,,,,,,,,,,,,partial
P12ee990c18,2025,5.0,1,False,1.0,-2.42,0.0,79.0,partial_bust_track,,fringe,unresolved,,9069840.0,0.0,1987.2,72.0,0.0,1,1987.2,-2.42,-4.75,18.0,0.0,,,,,,,,,,,,,,,,,,,,,partial
P5f9ce00466,2025,7.0,1,False,1.0,-0.57,0.0,64.0,partial_bust_track,,fringe,unresolved,,7520040.0,0.0,2115.6,82.0,0.0,1,2115.6,-0.57,-3.11,19.953488372093027,0.0,,,,,,,,,,,,,,,,,,,,,partial
P3ee6bf444e,2025,6.0,1,False,1.0,-1.96,0.0,77.0,partial_bust_track,,fringe,unresolved,,8237640.0,0.0,1440.0,60.0,0.0,1,1440.0,-1.96,-5.0,18.3,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pd8f68848a0,2025,19.0,1,False,1.0,-3.06,0.0,83.0,partial_bust_track,,fringe,unresolved,,3811560.0,0.0,1243.2,56.0,0.0,1,1243.2,-3.06,-6.91,14.432432432432433,0.0,,,,,,,,,,,,,,,,,,,,,partial
P3f654a33fe,2025,15.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P07268bf0e1,2025,4.0,1,False,1.0,7.38,2.1258,1.0,partial_starter_track,,role_player,unresolved,,10015680.0,0.0,2551.5,81.0,0.0,1,2551.5,7.38,2.36,21.142857142857142,3.0,,,,,,,,,,,,,,,,,,,,,partial
P15b8c13058,2025,13.0,1,False,1.0,2.29,1.1909,8.0,partial_rotation_track,,role_player,unresolved,,5157960.0,0.0,2025.0,81.0,0.0,1,2025.0,2.29,-0.69,16.848,1.0,,,,,,,,,,,,,,,,,,,,,partial
P43b2e2aa2f,2025,31.0,1,False,1.0,-0.2,0.0,54.0,partial_bust_track,,fringe,unresolved,,1272870.0,0.0,671.0,55.0,0.0,1,671.0,-0.2,-3.17,12.688524590163935,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pcb16689c6c,2025,23.0,1,False,1.0,0.29,0.2546,22.0,partial_bust_track,,fringe,unresolved,,3237480.0,0.0,501.6,44.0,0.0,1,501.6,0.29,-1.63,16.42105263157895,0.0,,,,,,,,,,,,,,,,,,,,,partial
P32fecc73d2,2025,12.0,1,False,1.0,-0.06,0.0,44.0,partial_bust_track,,cup_of_coffee,unresolved,,5429520.0,0.0,6.0,2.0,0.0,1,6.0,-0.06,-19.52,0.0,0.0,,,,,,,,,,,,,,,,,,,,,partial
P1a135db58f,2025,8.0,1,False,1.0,0.81,0.5933,12.0,partial_rotation_track,,fringe,unresolved,,6889200.0,0.0,1310.3999999999999,52.0,0.0,1,1310.3999999999999,0.81,-1.58,14.714285714285717,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pf54bd6bbc8,2025,20.0,1,False,1.0,1.04,0.7129,10.0,partial_bust_track,,fringe,unresolved,,3658800.0,0.0,943.4000000000001,53.0,0.0,1,943.4000000000001,1.04,-0.74,12.539325842696629,1.0,,,,,,,,,,,,,,,,,,,,,partial
P679974836f,2025,25.0,1,False,1.0,0.13,0.1222,29.0,partial_bust_track,,fringe,unresolved,,2983320.0,0.0,588.6,54.0,0.0,1,588.6,0.13,-2.27,14.53211009174312,0.0,,,,,,,,,,,,,,,,,,,,,partial
P884e8ee6b6,2025,21.0,1,False,1.0,-1.97,0.0,78.0,partial_bust_track,,fringe,unresolved,,3512520.0,0.0,1635.4,74.0,0.0,1,1635.4,-1.97,-4.73,16.778280542986426,0.0,,,,,,,,,,,,,,,,,,,,,partial
Padf63a93ad,2025,29.0,1,False,1.0,0.23,0.207,23.0,partial_bust_track,,cup_of_coffee,unresolved,,2763960.0,0.0,368.90000000000003,31.0,0.0,1,368.90000000000003,0.23,-1.57,13.008403361344534,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pb9eccb67f7,2025,10.0,1,False,1.0,-0.34,0.0,58.0,partial_bust_track,,cup_of_coffee,unresolved,,6016080.0,0.0,409.40000000000003,46.0,0.0,1,409.40000000000003,-0.34,-4.08,12.134831460674157,0.0,,,,,,,,,,,,,,,,,,,,,partial
P6ddd309f80,2025,28.0,1,False,1.0,0.56,0.4447,17.0,partial_rotation_track,,fringe,unresolved,,2783880.0,0.0,1080.3999999999999,74.0,0.0,1,1080.3999999999999,0.56,-1.75,9.616438356164384,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pdde13713ff,2025,17.0,1,False,1.0,0.62,0.4824,14.0,partial_bust_track,,cup_of_coffee,unresolved,,4201080.0,0.0,316.0,40.0,0.0,1,316.0,0.62,0.74,17.772151898734176,0.0,,,,,,,,,,,,,,,,,,,,,partial
P5699f03b57,2025,9.0,1,False,1.0,2.73,1.3164,6.0,partial_starter_track,,role_player,unresolved,,6332520.0,0.0,1248.3,57.0,0.0,1,1248.3,2.73,1.14,13.972602739726028,3.0,,,,,,,,,,,,,,,,,,,,,partial
Pf4e651b50c,2025,14.0,1,False,1.0,0.15,0.1398,28.0,partial_bust_track,,fringe,unresolved,,4900320.0,0.0,816.5,71.0,0.0,1,816.5,0.15,-2.32,13.14782608695652,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pdec9ef7c46,2025,32.0,1,False,1.0,0.61,0.4762,15.0,partial_bust_track,,fringe,unresolved,,1272870.0,0.0,755.2,59.0,0.0,1,755.2,0.61,-1.25,10.6875,1.0,,,,,,,,,,,,,,,,,,,,,partial
P445f167264,2025,46.0,1,False,1.0,0.02,0.0198,39.0,partial_bust_track,,cup_of_coffee,unresolved,,837589.0,0.0,145.2,22.0,0.0,1,145.2,0.02,-2.42,7.636363636363637,0.0,,,,,,,,,,,,,,,,,,,,,partial
P307cead4af,2025,27.0,1,False,1.0,-0.13,0.0,48.0,partial_bust_track,,fringe,unresolved,,2801280.0,0.0,1185.6000000000001,57.0,0.0,1,1185.6000000000001,-0.13,-2.83,15.403846153846152,0.0,,,,,,,,,,,,,,,,,,,,,partial
P24c85e006b,2025,42.0,1,False,1.0,-0.27,0.0,56.0,partial_bust_track,,fringe,unresolved,,1272870.0,0.0,1961.0,74.0,0.0,1,1961.0,-0.27,-2.88,16.9811320754717,0.0,,,,,,,,,,,,,,,,,,,,,partial
P259fbebd69,2025,36.0,1,False,1.0,-0.17,0.0,52.0,partial_bust_track,,cup_of_coffee,unresolved,,1272870.0,0.0,150.0,25.0,0.0,1,150.0,-0.17,-4.62,11.4,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pd4c3f94c64,2025,40.0,1,False,1.0,-1.15,0.0,73.0,partial_bust_track,,fringe,unresolved,,1272870.0,0.0,915.0,61.0,0.0,1,915.0,-1.15,-4.83,10.320000000000002,0.0,,,,,,,,,,,,,,,,,,,,,partial
P49b4c451ec,2025,49.0,1,False,1.0,-0.16,0.0,51.0,partial_bust_track,,fringe,unresolved,,1272870.0,0.0,545.0,50.0,0.0,1,545.0,-0.16,-3.15,17.834862385321102,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pec8256037d,2025,26.0,1,False,1.0,-2.55,0.0,81.0,partial_bust_track,,fringe,unresolved,,2884560.0,0.0,915.2,44.0,0.0,1,915.2,-2.55,-7.47,12.98076923076923,0.0,,,,,,,,,,,,,,,,,,,,,partial
P495dd3afc8,2025,38.0,1,False,1.0,-1.33,0.0,74.0,partial_bust_track,,fringe,unresolved,,1272870.0,0.0,617.9,37.0,0.0,1,617.9,-1.33,-6.37,9.48502994011976,0.0,,,,,,,,,,,,,,,,,,,,,partial
P3651ab0a99,2025,47.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P6ce9cb925d,2025,,0,False,1.0,-0.67,0.0,66.0,partial_bust_track,,cup_of_coffee,undrafted,,141554.0,0.0,401.7,13.0,0.0,1,401.7,-0.67,-5.52,13.747572815533982,0.0,,,,,,,,,,,,,,,,,,,,,partial
P155e770e32,2025,33.0,1,False,1.0,0.6,0.47,16.0,partial_rotation_track,,fringe,unresolved,,2296274.0,0.0,1845.0,82.0,0.0,1,1845.0,0.6,-2.08,8.64,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pcb59681372,2025,,0,False,1.0,0.03,0.0296,38.0,partial_bust_track,,cup_of_coffee,undrafted,,636435.0,0.0,24.3,9.0,0.0,1,24.3,0.03,-0.86,10.666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,partial
P277e56e049,2025,51.0,1,False,1.0,0.34,0.2927,20.0,partial_bust_track,,fringe,unresolved,,,0.0,634.8,69.0,0.0,1,634.8,0.34,-1.71,14.08695652173913,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pf25d15a954,2025,41.0,1,False,1.0,0.11,0.1044,30.0,partial_bust_track,,cup_of_coffee,unresolved,,636435.0,0.0,84.0,12.0,0.0,1,84.0,0.11,-0.3,19.54285714285714,0.0,,,,,,,,,,,,,,,,,,,,,partial
P53f54898a1,2025,16.0,1,False,1.0,-1.04,0.0,72.0,partial_bust_track,,cup_of_coffee,unresolved,,,0.0,301.0,43.0,0.0,1,301.0,-1.04,-8.61,11.314285714285715,0.0,,,,,,,,,,,,,,,,,,,,,partial
P7ba2fa977b,2025,11.0,1,False,1.0,2.33,1.203,7.0,partial_rotation_track,,role_player,unresolved,,5715120.0,0.0,1599.6000000000001,62.0,0.0,1,1599.6000000000001,2.33,-0.12,18.97674418604651,1.0,,,,,,,,,,,,,,,,,,,,,partial
P16dc90cb0b,2025,53.0,1,False,1.0,-0.04,0.0,43.0,partial_bust_track,,cup_of_coffee,unresolved,,847925.0,0.0,42.0,6.0,0.0,1,42.0,-0.04,-4.48,12.857142857142858,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pb7270acc46,2025,45.0,1,False,1.0,0.09,0.0862,32.0,partial_bust_track,,cup_of_coffee,unresolved,,636434.0,0.0,36.5,5.0,0.0,1,36.5,0.09,1.45,13.808219178082192,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pc2ef5dcf11,2025,48.0,1,False,1.0,1.34,0.8502,9.0,partial_bust_track,,fringe,unresolved,,636435.0,0.0,828.1999999999999,41.0,0.0,1,828.1999999999999,1.34,0.16,17.287128712871286,1.0,,,,,,,,,,,,,,,,,,,,,partial
P95c84fe799,2025,57.0,1,False,1.0,-0.12,0.0,47.0,partial_bust_track,,cup_of_coffee,unresolved,,681847.0,0.0,36.3,11.0,0.0,1,36.3,-0.12,-8.32,6.545454545454546,0.0,,,,,,,,,,,,,,,,,,,,,partial
P41ae7c3c75,2025,39.0,1,False,1.0,-0.09,0.0,45.0,partial_bust_track,,cup_of_coffee,unresolved,,636435.0,0.0,144.9,23.0,0.0,1,144.9,-0.09,-3.74,12.571428571428571,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pfc563b417e,2025,50.0,1,False,1.0,0.03,0.0296,38.0,partial_rotation_track,,fringe,unresolved,,829383.0,0.0,1353.1999999999998,68.0,0.0,1,1353.1999999999998,0.03,-2.61,13.206030150753769,0.0,,,,,,,,,,,,,,,,,,,,,partial
P8961a7643a,2025,,0,False,1.0,0.48,0.392,18.0,partial_bust_track,,fringe,undrafted,,1218461.0,0.0,906.4000000000001,44.0,0.0,1,906.4000000000001,0.48,-1.72,9.436893203883495,0.0,,,,,,,,,,,,,,,,,,,,,partial
P351397d42c,2025,,0,False,1.0,-0.09,0.0,45.0,partial_bust_track,,cup_of_coffee,undrafted,,201839.0,0.0,73.6,4.0,0.0,1,73.6,-0.09,-4.7,8.41304347826087,0.0,,,,,,,,,,,,,,,,,,,,,partial
P03328260f7,2025,,0,False,1.0,-0.13,0.0,48.0,partial_bust_track,,cup_of_coffee,undrafted,,636435.0,0.0,13.2,2.0,0.0,1,13.2,-0.13,-19.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,partial
P1cb017a474,2025,,0,False,1.0,-0.04,0.0,43.0,partial_bust_track,,cup_of_coffee,undrafted,,636435.0,0.0,88.0,10.0,0.0,1,88.0,-0.04,-3.34,11.863636363636363,0.0,,,,,,,,,,,,,,,,,,,,,partial
P648e1b1924,2025,,0,False,1.0,-0.14,0.0,49.0,partial_bust_track,,cup_of_coffee,undrafted,,636435.0,0.0,134.4,14.0,0.0,1,134.4,-0.14,-4.49,11.624999999999998,0.0,,,,,,,,,,,,,,,,,,,,,partial
P98436c11b0,2025,59.0,1,False,1.0,-1.75,0.0,76.0,partial_bust_track,,fringe,unresolved,,476136.0,0.0,672.6999999999999,31.0,0.0,1,672.6999999999999,-1.75,-7.16,10.285714285714288,0.0,,,,,,,,,,,,,,,,,,,,,partial
P694212af03,2025,,0,False,1.0,-0.87,0.0,70.0,partial_bust_track,,fringe,undrafted,,743320.0,0.0,1170.0,60.0,0.0,1,1170.0,-0.87,-3.93,12.184615384615384,0.0,,,,,,,,,,,,,,,,,,,,,partial
P070f8d3585,2025,30.0,1,False,1.0,0.21,0.1906,25.0,partial_bust_track,,cup_of_coffee,unresolved,,,0.0,422.3,41.0,0.0,1,422.3,0.21,-1.8,15.029126213592232,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pb74dcb5e35,2025,55.0,1,False,1.0,-0.17,0.0,52.0,partial_bust_track,,cup_of_coffee,unresolved,,636435.0,0.0,344.1,37.0,0.0,1,344.1,-0.17,-3.5,9.29032258064516,0.0,,,,,,,,,,,,,,,,,,,,,partial
P19a9559b15,2025,,0,False,1.0,-0.12,0.0,47.0,partial_bust_track,,cup_of_coffee,undrafted,,170508.0,0.0,30.800000000000004,7.0,0.0,1,30.800000000000004,-0.12,-9.61,15.545454545454541,0.0,,,,,,,,,,,,,,,,,,,,,partial
P34c7aa9885,2025,56.0,1,False,1.0,0.96,0.6729,11.0,partial_rotation_track,,fringe,unresolved,,1272870.0,0.0,1380.0,69.0,0.0,1,1380.0,0.96,-1.44,11.52,1.0,,,,,,,,,,,,,,,,,,,,,partial
P9caa5193d5,2025,,0,False,1.0,0.17,0.157,27.0,partial_bust_track,,cup_of_coffee,undrafted,,73153.0,0.0,66.9,3.0,0.0,1,66.9,0.17,1.76,13.399103139013453,0.0,,,,,,,,,,,,,,,,,,,,,partial
P25ddbfff0e,2025,,0,False,1.0,0.06,0.0583,35.0,partial_bust_track,,cup_of_coffee,undrafted,,768338.0,0.0,183.60000000000002,34.0,0.0,1,183.60000000000002,0.06,-2.12,13.999999999999998,0.0,,,,,,,,,,,,,,,,,,,,,partial
P9b4a07a3b9,2025,22.0,1,False,1.0,-2.45,0.0,80.0,partial_bust_track,,fringe,unresolved,,3372240.0,0.0,1316.6999999999998,63.0,0.0,1,1316.6999999999998,-2.45,-5.87,11.19617224880383,0.0,,,,,,,,,,,,,,,,,,,,,partial
P855a9cc2ba,2025,44.0,1,False,1.0,-0.15,0.0,50.0,partial_bust_track,,cup_of_coffee,unresolved,,636435.0,0.0,348.0,40.0,0.0,1,348.0,-0.15,-3.38,7.0344827586206895,0.0,,,,,,,,,,,,,,,,,,,,,partial
P3b0e47f5ec,2025,,0,False,1.0,0.04,0.0392,37.0,partial_bust_track,,cup_of_coffee,undrafted,,141554.0,0.0,253.5,13.0,0.0,1,253.5,0.04,-2.34,16.24615384615385,0.0,,,,,,,,,,,,,,,,,,,,,partial
P3a6abfac78,2025,54.0,1,False,1.0,-0.61,0.0,65.0,partial_bust_track,,cup_of_coffee,unresolved,,636434.0,0.0,494.0,38.0,0.0,1,494.0,-0.61,-4.77,12.461538461538462,0.0,,,,,,,,,,,,,,,,,,,,,partial
P04a83dcaaf,2025,,0,False,1.0,-0.85,0.0,69.0,partial_bust_track,,cup_of_coffee,undrafted,,219459.0,0.0,491.99999999999994,15.0,0.0,1,491.99999999999994,-0.85,-5.64,8.890243902439025,0.0,,,,,,,,,,,,,,,,,,,,,partial
P98f1a6546b,2025,,0,False,1.0,-0.27,0.0,56.0,partial_bust_track,,cup_of_coffee,undrafted,,424662.0,0.0,291.59999999999997,18.0,0.0,1,291.59999999999997,-0.27,-4.26,18.22222222222222,0.0,,,,,,,,,,,,,,,,,,,,,partial
Peb9997d32a,2025,,0,False,1.0,0.05,0.0488,36.0,partial_bust_track,,cup_of_coffee,undrafted,,636435.0,0.0,45.9,9.0,0.0,1,45.9,0.05,-0.68,5.647058823529412,0.0,,,,,,,,,,,,,,,,,,,,,partial
P5af1a30da4,2025,,0,False,1.0,-0.04,0.0,43.0,partial_bust_track,,cup_of_coffee,undrafted,,225200.0,0.0,40.4,4.0,0.0,1,40.4,-0.04,-4.31,10.693069306930694,0.0,,,,,,,,,,,,,,,,,,,,,partial
P0e11075372,2025,,0,False,1.0,0.35,0.3001,19.0,partial_bust_track,,cup_of_coffee,undrafted,,347451.0,0.0,346.79999999999995,17.0,0.0,1,346.79999999999995,0.35,-0.9,14.470588235294118,0.0,,,,,,,,,,,,,,,,,,,,,partial
P522b25bae5,2025,,0,False,1.0,-0.04,0.0,43.0,partial_bust_track,,cup_of_coffee,undrafted,,14631.0,0.0,24.8,1.0,0.0,1,24.8,-0.04,-5.45,8.709677419354838,0.0,,,,,,,,,,,,,,,,,,,,,partial
P1fe8b7c256,2025,,0,False,1.0,-0.03,0.0,42.0,partial_bust_track,,cup_of_coffee,undrafted,,73153.0,0.0,49.2,2.0,0.0,1,49.2,-0.03,-3.63,10.24390243902439,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pd83ff943df,2025,,0,False,1.0,-0.18,0.0,53.0,partial_bust_track,,cup_of_coffee,undrafted,,144771.0,0.0,32.0,8.0,0.0,1,32.0,-0.18,-12.43,0.9,0.0,,,,,,,,,,,,,,,,,,,,,partial
