pid,draft_year,actual_pick,was_drafted,y_window_complete,y_partial_seasons,y_early_war,y_early_war_log,y_redraft_rank,y_early_tier,y_early_tier_code,y_career_tier,y_draft_outcome,y_second_contract_aav,y_earnings_first5,y_all_star_selections,y_minutes_5yr,y_games_5yr,y_allstar_5yr,y_nba_seasons_total,y_s1_minutes,y_s1_war,y_s1_impact,y_s1_pts36,y_s1_tier_code,y_s2_minutes,y_s2_war,y_s2_impact,y_s2_pts36,y_s2_tier_code,y_s3_minutes,y_s3_war,y_s3_impact,y_s3_pts36,y_s3_tier_code,y_s4_minutes,y_s4_war,y_s4_impact,y_s4_pts36,y_s4_tier_code,y_s5_minutes,y_s5_war,y_s5_impact,y_s5_pts36,y_s5_tier_code,outcome_status
Pc19f23edb3,2024,,0,True,1.0,-0.18,0.0,62.0,bust_track,1.0,cup_of_coffee,undrafted,,305628.0,0.0,331.8,14.0,0.0,1,331.8,-0.18,-3.57,15.341772151898736,0.0,,,,,,,,,,,,,,,,,,,,,final
Pfd3b474513,2024,30.0,1,False,2.0,3.19,1.4327,8.0,partial_starter_track,,role_player,unresolved,,5113320.0,0.0,1816.6000000000001,108.0,0.0,2,384.40000000000003,0.17,-1.9,10.451612903225806,0.0,1432.2,3.02,1.0,10.64516129032258,3.0,,,,,,,,,,,,,,,,partial
Pc2cfb81ac1,2024,,0,True,1.0,-0.09,0.0,55.0,bust_track,1.0,cup_of_coffee,undrafted,,,0.0,111.60000000000001,6.0,0.0,1,111.60000000000001,-0.09,-4.07,13.548387096774192,0.0,,,,,,,,,,,,,,,,,,,,,final
P079058f390,2024,,0,False,2.0,-0.6900000000000001,0.0,79.0,partial_bust_track,,fringe,undrafted,,1061386.0,0.0,916.1999999999999,38.0,0.0,2,71.4,0.08,-0.74,21.781512605042014,0.0,844.8,-0.77,-4.23,14.727272727272728,0.0,,,,,,,,,,,,,,,,partial
Pa93866e530,2024,,0,False,2.0,-0.27,0.0,69.0,partial_bust_track,,cup_of_coffee,undrafted,,1215012.0,0.0,228.3,33.0,0.0,2,117.60000000000001,-0.31,-7.18,9.551020408163264,0.0,110.7,0.04,-2.08,15.219512195121952,0.0,,,,,,,,,,,,,,,,partial
P84e9dcbb3e,2024,41.0,1,False,2.0,-0.06,0.0,50.0,partial_bust_track,,fringe,unresolved,,1157153.0,0.0,2140.2,129.0,0.0,2,904.8,0.19,-2.29,13.384615384615385,0.0,1235.3999999999999,-0.25,-3.0,9.931034482758623,0.0,,,,,,,,,,,,,,,,partial
P1ccfa6c1ee,2024,9.0,1,False,2.0,3.1300000000000003,1.4183,9.0,partial_starter_track,,role_player,unresolved,,11801880.0,0.0,1702.8,77.0,0.0,2,1419.0,2.47,0.37,15.404651162790696,2.0,283.8,0.66,1.38,18.97674418604651,0.0,,,,,,,,,,,,,,,,partial
P4bbcd3bc18,2024,22.0,1,False,1.0,0.24,0.2151,29.0,partial_bust_track,,cup_of_coffee,unresolved,,3218760.0,0.0,210.0,25.0,0.0,1,210.0,0.24,-0.63,15.857142857142858,0.0,,,,,,,,,,,,,,,,,,,,,partial
Pdf5a3388b3,2024,37.0,1,False,2.0,-0.13,0.0,58.0,partial_bust_track,,cup_of_coffee,unresolved,,3112530.0,0.0,113.20000000000002,20.0,0.0,2,42.4,0.06,-0.1,12.905660377358489,0.0,70.80000000000001,-0.19,-7.39,10.983050847457626,0.0,,,,,,,,,,,,,,,,partial
Pd62847824a,2024,56.0,1,False,2.0,-0.060000000000000005,0.0,51.0,partial_bust_track,,cup_of_coffee,unresolved,,1215012.0,0.0,184.6,25.0,0.0,2,29.2,-0.05,-5.76,7.397260273972603,0.0,155.4,-0.01,-2.73,11.675675675675674,0.0,,,,,,,,,,,,,,,,partial
P2382218b2e,2024,,0,False,2.0,0.39,0.3293,26.0,partial_rotation_track,,fringe,undrafted,,1289744.0,0.0,1068.3,69.0,0.0,2,63.5,-0.07,-4.57,20.409448818897637,0.0,1004.8,0.46,-1.85,13.29936305732484,0.0,,,,,,,,,,,,,,,,partial
P66484e16cb,2024,,0,True,1.0,-0.14,0.0,60.0,bust_track,1.0,cup_of_coffee,undrafted,,578577.0,0.0,30.4,8.0,0.0,1,30.4,-0.14,-10.41,10.421052631578949,0.0,,,,,,,,,,,,,,,,,,,,,final
P13f5a8ca49,2024,18.0,1,False,2.0,1.7199999999999998,1.0006,15.0,partial_rotation_track,,role_player,unresolved,,7437960.0,0.0,3529.8999999999996,151.0,0.0,2,1628.0,-0.33,-3.0,11.781818181818183,0.0,1901.8999999999999,2.05,-0.78,14.429149797570853,1.0,,,,,,,,,,,,,,,,partial
Peb437378ff,2024,,0,True,1.0,-0.09,0.0,55.0,bust_track,1.0,cup_of_coffee,undrafted,,578577.0,0.0,56.0,16.0,0.0,1,56.0,-0.09,-5.46,15.428571428571429,0.0,,,,,,,,,,,,,,,,,,,,,final
P218d8c92b9,2024,,0,False,2.0,0.15,0.1398,33.0,partial_bust_track,,cup_of_coffee,undrafted,,932462.0,0.0,279.29999999999995,38.0,0.0,2,66.5,0.04,-1.59,17.485714285714284,0.0,212.79999999999998,0.11,-1.79,14.464285714285715,0.0,,,,,,,,,,,,,,,,partial
P1a8fd8dc98,2024,26.0,1,False,2.0,-0.13999999999999999,0.0,59.0,partial_bust_track,,fringe,unresolved,,5642662.0,0.0,590.0,61.0,0.0,2,550.8,-0.15,-3.11,8.823529411764707,0.0,39.199999999999996,0.01,-2.19,8.357142857142858,0.0,,,,,,,,,,,,,,,,partial
Pb1001f743e,2024,44.0,1,False,2.0,2.15,1.1474,12.0,partial_rotation_track,,role_player,unresolved,,1157153.0,0.0,2629.0,125.0,0.0,2,781.0,0.18,-2.25,11.661971830985912,0.0,1848.0,1.97,-0.8,15.545454545454545,1.0,,,,,,,,,,,,,,,,partial
Pe64515ec9d,2024,,0,True,1.0,-0.54,0.0,75.0,bust_track,1.0,cup_of_coffee,undrafted,,469894.0,0.0,238.4,16.0,0.0,1,238.4,-0.54,-6.6,11.838926174496644,0.0,,,,,,,,,,,,,,,,,,,,,final
Pb1d497dd3b,2024,,0,False,2.0,0.09,0.0862,38.0,partial_bust_track,,cup_of_coffee,undrafted,,1138308.0,0.0,57.599999999999994,11.0,0.0,2,24.599999999999998,0.01,-2.16,14.926829268292684,0.0,33.0,0.08,1.73,16.363636363636363,0.0,,,,,,,,,,,,,,,,partial
P82e84aa110,2024,49.0,1,False,2.0,-0.07,0.0,53.0,partial_bust_track,,cup_of_coffee,unresolved,,900291.0,0.0,28.0,9.0,0.0,2,16.0,-0.13,-16.98,7.2,0.0,12.0,0.06,5.54,36.0,0.0,,,,,,,,,,,,,,,,partial
P0edbaa5011,2024,47.0,1,False,2.0,-0.16000000000000003,0.0,61.0,partial_bust_track,,fringe,unresolved,,1793588.0,0.0,728.0,54.0,0.0,2,660.0,-0.28,-3.37,16.560000000000002,0.0,68.0,0.12,0.35,14.294117647058824,0.0,,,,,,,,,,,,,,,,partial
P72ec1785e5,2024,,0,False,2.0,0.06999999999999999,0.0677,41.0,partial_bust_track,,cup_of_coffee,undrafted,,987103.0,0.0,48.300000000000004,6.0,0.0,2,5.4,-0.02,-8.3,0.0,0.0,42.900000000000006,0.09,1.03,8.307692307692307,0.0,,,,,,,,,,,,,,,,partial
P414be319a7,2024,54.0,1,True,1.0,-0.08,0.0,54.0,bust_track,1.0,cup_of_coffee,met_expectations,,578577.0,0.0,22.5,9.0,0.0,1,22.5,-0.08,-8.82,12.959999999999999,0.0,,,,,,,,,,,,,,,,,,,,,final
Pa5d4a8fef6,2024,11.0,1,False,2.0,1.75,1.0116,14.0,partial_rotation_track,,role_player,unresolved,,10651080.0,0.0,3760.4,157.0,0.0,2,1512.0,0.21,-2.41,16.38095238095238,0.0,2248.4,1.54,-1.46,20.095890410958905,1.0,,,,,,,,,,,,,,,,partial
Pe083952d4c,2024,5.0,1,False,2.0,1.08,0.7324,21.0,partial_rotation_track,,fringe,unresolved,,,0.0,2815.7999999999997,159.0,0.0,2,1263.6,0.07,-2.55,14.769230769230768,0.0,1552.1999999999998,1.01,-1.52,14.834170854271358,0.0,,,,,,,,,,,,,,,,partial
P79c8ced5ce,2024,,0,True,1.0,-0.21,0.0,65.0,bust_track,1.0,cup_of_coffee,undrafted,,578577.0,0.0,57.2,13.0,0.0,1,57.2,-0.21,-9.15,5.727272727272727,0.0,,,,,,,,,,,,,,,,,,,,,final
Pca5928b452,2024,,0,True,1.0,-0.92,0.0,84.0,bust_track,1.0,cup_of_coffee,undrafted,,196245.0,0.0,370.5,15.0,0.0,1,370.5,-0.92,-6.96,10.639676113360323,0.0,,,,,,,,,,,,,,,,,,,,,final
P51e90d8f38,2024,,0,True,1.0,0.02,0.0198,44.0,bust_track,1.0,cup_of_coffee,undrafted,,66503.0,0.0,16.4,2.0,0.0,1,16.4,0.02,-0.19,4.390243902439025,0.0,,,,,,,,,,,,,,,,,,,,,final
P68ff50da96,2024,33.0,1,False,2.0,-0.07,0.0,53.0,partial_bust_track,,cup_of_coffee,unresolved,,3347673.0,0.0,287.5,35.0,0.0,2,121.89999999999999,0.09,-1.41,19.698113207547173,0.0,165.60000000000002,-0.16,-4.32,12.26086956521739,0.0,,,,,,,,,,,,,,,,partial
P92095a9676,2024,,0,True,1.0,0.01,0.01,45.0,bust_track,1.0,cup_of_coffee,undrafted,,131903.0,0.0,34.8,3.0,0.0,1,34.8,0.01,-2.04,7.137931034482759,0.0,,,,,,,,,,,,,,,,,,,,,final
Pbe0b54a1e9,2024,,0,False,2.0,-0.97,0.0,85.0,partial_bust_track,,fringe,undrafted,,967799.0,0.0,684.0,36.0,0.0,2,138.0,-0.06,-3.34,8.347826086956522,0.0,546.0,-0.91,-5.54,11.657142857142857,0.0,,,,,,,,,,,,,,,,partial
P8b23f27bc8,2024,,0,True,1.0,0.1,0.0953,36.0,bust_track,1.0,cup_of_coffee,undrafted,,250312.0,0.0,216.0,15.0,0.0,1,216.0,0.1,-1.86,12.75,0.0,,,,,,,,,,,,,,,,,,,,,final
Pc19957985f,2024,,0,True,1.0,0.07,0.0677,40.0,bust_track,1.0,cup_of_coffee,undrafted,,379622.0,0.0,51.599999999999994,6.0,0.0,1,51.599999999999994,0.07,-0.21,15.488372093023258,0.0,,,,,,,,,,,,,,,,,,,,,final
P23152d31e2,2024,1.0,1,False,2.0,-0.75,0.0,82.0,partial_bust_track,,role_player,unresolved,,25766760.0,0.0,3345.8,142.0,0.0,2,1845.0,-1.01,-3.59,18.4390243902439,0.0,1500.8,0.26,-2.34,15.428571428571427,0.0,,,,,,,,,,,,,,,,partial
P65b97df144,2024,2.0,1,False,2.0,0.9299999999999999,0.6575,22.0,partial_starter_track,,role_player,unresolved,,23053920.0,0.0,3121.3,115.0,0.0,2,1815.7,-1.59,-4.16,17.269372693726936,0.0,1305.6,2.52,0.7,21.57352941176471,2.0,,,,,,,,,,,,,,,,partial
Pd018d62aee,2024,12.0,1,False,1.0,-0.43,0.0,73.0,partial_bust_track,,cup_of_coffee,unresolved,,5182920.0,0.0,160.0,10.0,0.0,1,160.0,-0.43,-7.33,11.7,0.0,,,,,,,,,,,,,,,,,,,,,partial
P7a95b991f4,2024,17.0,1,False,2.0,0.34,0.2927,27.0,partial_rotation_track,,fringe,unresolved,,7829280.0,0.0,2048.3999999999996,132.0,0.0,2,1497.6,0.53,-2.03,17.0625,0.0,550.8,-0.19,-3.25,14.823529411764708,0.0,,,,,,,,,,,,,,,,partial
Pa245962e52,2024,10.0,1,False,2.0,-5.54,0.0,91.0,partial_bust_track,,fringe,unresolved,,11211600.0,0.0,2688.1000000000004,117.0,0.0,2,1060.0,-2.4,-6.56,7.81132075471698,0.0,1628.1000000000001,-3.14,-5.98,13.037037037037038,0.0,,,,,,,,,,,,,,,,partial
P473649a3ff,2024,3.0,1,False,2.0,5.94,1.9373,3.0,partial_starter_track,,role_player,unresolved,,20702520.0,0.0,2803.6,134.0,0.0,2,655.1999999999999,0.49,-1.35,12.571428571428575,1.0,2148.4,5.45,1.75,18.549618320610687,3.0,,,,,,,,,,,,,,,,partial
P2a77fa93f7,2024,4.0,1,False,2.0,5.529999999999999,1.8764,4.0,partial_starter_track,,role_player,unresolved,,18665640.0,0.0,4202.7,149.0,0.0,2,2162.7,-0.27,-2.86,19.820224719101127,0.0,2040.0,5.8,2.28,20.04,3.0,,,,,,,,,,,,,,,,partial
P74240d498b,2024,8.0,1,False,2.0,-2.41,0.0,89.0,partial_bust_track,,fringe,unresolved,,6262920.0,0.0,1483.0,114.0,0.0,2,514.5,-0.25,-3.47,15.428571428571429,0.0,968.5,-2.16,-6.5,15.221476510067115,0.0,,,,,,,,,,,,,,,,partial
P9f04775c7a,2024,19.0,1,False,2.0,2.09,1.1282,13.0,partial_rotation_track,,role_player,unresolved,,7103160.0,0.0,2578.3999999999996,124.0,0.0,2,1102.3999999999999,0.04,-2.59,14.603773584905662,0.0,1476.0,2.05,-0.24,13.170731707317072,1.0,,,,,,,,,,,,,,,,partial
P4bd2cd3d34,2024,14.0,1,False,2.0,-6.609999999999999,0.0,92.0,partial_bust_track,,role_player,unresolved,,,0.0,4731.4,164.0,0.0,2,2460.0,-3.57,-5.16,11.760000000000002,0.0,2271.4,-3.04,-4.96,13.906137184115522,0.0,,,,,,,,,,,,,,,,partial
P429241cb33,2024,29.0,1,False,2.0,-1.98,0.0,88.0,partial_bust_track,,role_player,unresolved,,5150880.0,0.0,3355.2,130.0,0.0,2,1838.8999999999999,-2.08,-4.6,12.092664092664092,0.0,1516.3,0.1,-2.53,16.389105058365757,0.0,,,,,,,,,,,,,,,,partial
P32ff4229d3,2024,13.0,1,False,2.0,0.03,0.0296,43.0,partial_bust_track,,fringe,unresolved,,9612720.0,0.0,1095.1999999999998,74.0,0.0,2,396.0,0.18,-1.86,12.436363636363634,0.0,699.1999999999999,-0.15,-3.01,17.41304347826087,0.0,,,,,,,,,,,,,,,,partial
Pb0cd5d409b,2024,7.0,1,False,2.0,8.59,2.2607,1.0,partial_star_track,,role_player,unresolved,,14014800.0,0.0,3421.0,144.0,0.0,2,1326.6000000000001,1.8,-0.29,11.818181818181817,1.0,2094.4,6.79,2.97,16.01470588235294,4.0,,,,,,,,,,,,,,,,partial
P2bc6f2a3aa,2024,32.0,1,False,2.0,2.38,1.2179,11.0,partial_rotation_track,,role_player,unresolved,,6000000.0,0.0,3321.0,149.0,0.0,2,1519.2,1.13,-1.36,16.379146919431278,1.0,1801.8,1.25,-1.44,17.53846153846154,1.0,,,,,,,,,,,,,,,,partial
Pa3f4257d20,2024,16.0,1,False,2.0,0.74,0.5539,23.0,partial_rotation_track,,fringe,unresolved,,8241720.0,0.0,1750.2000000000003,90.0,0.0,2,591.1,0.82,-0.23,21.431906614785994,1.0,1159.1000000000001,-0.08,-2.76,17.271676300578033,0.0,,,,,,,,,,,,,,,,partial
Pf4a65045a1,2024,24.0,1,False,2.0,0.20000000000000007,0.1823,31.0,partial_rotation_track,,role_player,unresolved,,5792280.0,0.0,3194.0,116.0,0.0,2,1802.0,-0.89,-3.5,11.818867924528302,0.0,1392.0,1.09,-1.29,18.372413793103448,1.0,,,,,,,,,,,,,,,,partial
P523c7506e7,2024,21.0,1,False,2.0,-0.5700000000000001,0.0,77.0,partial_bust_track,,role_player,unresolved,,6546240.0,0.0,3256.6000000000004,139.0,0.0,2,1956.4,-1.11,-3.63,12.223880597014924,0.0,1300.2,0.54,-1.92,10.416243654822333,0.0,,,,,,,,,,,,,,,,partial
P58407301c7,2024,6.0,1,False,2.0,-1.05,0.0,86.0,partial_bust_track,,fringe,unresolved,,15351960.0,0.0,1819.1999999999998,97.0,0.0,2,1242.0,-1.6,-4.87,10.26086956521739,0.0,577.1999999999999,0.55,-1.0,13.846153846153848,1.0,,,,,,,,,,,,,,,,partial
Pada60a9da7,2024,15.0,1,False,2.0,6.53,2.0189,2.0,partial_starter_track,,role_player,unresolved,,8675160.0,0.0,3122.5,141.0,0.0,2,1420.8,1.82,-0.43,15.081081081081082,1.0,1701.7,4.71,2.15,18.0814479638009,3.0,,,,,,,,,,,,,,,,partial
P35654567c0,2024,35.0,1,False,2.0,-0.25,0.0,68.0,partial_bust_track,,fringe,unresolved,,3806219.0,0.0,1024.0,85.0,0.0,2,380.0,0.06,-2.38,9.947368421052632,0.0,644.0,-0.31,-3.48,9.978260869565217,0.0,,,,,,,,,,,,,,,,partial
Pd1401169e8,2024,34.0,1,False,2.0,1.2999999999999998,0.8329,18.0,partial_bust_track,,fringe,unresolved,,4279416.0,0.0,1020.5999999999999,103.0,0.0,2,295.2,0.16,-1.72,10.0,0.0,725.4,1.14,0.08,13.53846153846154,1.0,,,,,,,,,,,,,,,,partial
Pb1c5565b99,2024,57.0,1,True,1.0,-0.08,0.0,54.0,bust_track,1.0,cup_of_coffee,met_expectations,,578577.0,0.0,32.199999999999996,7.0,0.0,1,32.199999999999996,-0.08,-7.04,5.478260869565218,0.0,,,,,,,,,,,,,,,,,,,,,final
P8cc9424d6a,2024,,0,False,2.0,-0.049999999999999996,0.0,49.0,partial_bust_track,,cup_of_coffee,undrafted,,829514.0,0.0,32.0,8.0,0.0,2,26.400000000000002,-0.06,-6.32,14.727272727272727,0.0,5.6,0.01,-0.8,25.714285714285715,0.0,,,,,,,,,,,,,,,,partial
Pf120e8dc11,2024,20.0,1,False,2.0,2.86,1.3507,10.0,partial_rotation_track,,role_player,unresolved,,6818640.0,0.0,2226.6,113.0,0.0,2,451.2,0.21,-1.83,13.500000000000002,0.0,1775.3999999999999,2.65,-0.06,17.66542750929368,1.0,,,,,,,,,,,,,,,,partial
P4b73f3a250,2024,53.0,1,False,2.0,4.88,1.7716,5.0,partial_starter_track,,role_player,unresolved,,3116566.0,0.0,1966.1000000000001,97.0,0.0,2,252.5,0.32,-0.43,14.970297029702971,0.0,1713.6000000000001,4.56,1.96,16.789915966386552,3.0,,,,,,,,,,,,,,,,partial
P9fc884bebd,2024,40.0,1,False,2.0,3.26,1.4493,7.0,partial_rotation_track,,role_player,unresolved,,3817642.0,0.0,2855.3,143.0,0.0,2,1043.1000000000001,0.61,-1.63,8.842105263157892,0.0,1812.2,2.65,-0.11,10.588235294117647,1.0,,,,,,,,,,,,,,,,partial
P0d7bcc4d57,2024,28.0,1,False,2.0,0.20000000000000007,0.1823,31.0,partial_rotation_track,,fringe,unresolved,,5188560.0,0.0,2771.4,144.0,0.0,2,1413.4,-0.86,-3.7,13.005235602094242,0.0,1358.0,1.06,-1.29,10.762886597938145,1.0,,,,,,,,,,,,,,,,partial
Pbdde11b624,2024,45.0,1,False,2.0,-0.7100000000000002,0.0,80.0,partial_bust_track,,role_player,unresolved,,3817642.0,0.0,3323.2,157.0,0.0,2,1470.0,-1.12,-3.97,13.040816326530612,0.0,1853.2,0.41,-2.26,10.513274336283184,0.0,,,,,,,,,,,,,,,,partial
Pdbf2a4e286,2024,,0,False,2.0,-0.74,0.0,81.0,partial_bust_track,,fringe,undrafted,,2831215.0,0.0,2132.0,108.0,0.0,2,1152.8,-0.86,-3.94,13.877862595419847,0.0,979.2,0.12,-2.44,14.117647058823529,0.0,,,,,,,,,,,,,,,,partial
P470eca3f49,2024,38.0,1,False,2.0,4.4799999999999995,1.7011,6.0,partial_starter_track,,role_player,unresolved,,6347451.0,0.0,2068.2000000000003,93.0,0.0,2,597.6,0.22,-2.01,14.096385542168674,0.0,1470.6000000000001,4.26,2.37,18.976744186046506,3.0,,,,,,,,,,,,,,,,partial
Pa306b38c4f,2024,,0,False,2.0,0.26,0.2311,28.0,partial_bust_track,,cup_of_coffee,undrafted,,2892591.0,0.0,376.0,48.0,0.0,2,97.6,0.04,-1.9,15.934426229508198,0.0,278.4,0.22,-1.28,17.79310344827586,0.0,,,,,,,,,,,,,,,,partial
Pcf591b3097,2024,46.0,1,False,2.0,-0.42000000000000004,0.0,72.0,partial_bust_track,,fringe,unresolved,,3112530.0,0.0,537.0,68.0,0.0,2,58.5,0.04,-1.51,11.2,0.0,478.49999999999994,-0.46,-4.31,11.586206896551726,0.0,,,,,,,,,,,,,,,,partial
P367a636ba4,2024,42.0,1,False,2.0,-1.45,0.0,87.0,partial_bust_track,,fringe,unresolved,,1385519.0,0.0,1100.4,56.0,0.0,2,842.4,-1.14,-4.99,12.000000000000002,0.0,258.0,-0.31,-4.75,12.837209302325581,0.0,,,,,,,,,,,,,,,,partial
Pf7cf72315c,2024,55.0,1,False,2.0,-0.63,0.0,78.0,partial_bust_track,,fringe,unresolved,,3112530.0,0.0,554.7,69.0,0.0,2,180.9,-0.34,-5.89,12.35820895522388,0.0,373.8,-0.29,-3.99,11.730337078651685,0.0,,,,,,,,,,,,,,,,partial
P7070c905f3,2024,23.0,1,False,2.0,-3.2800000000000002,0.0,90.0,partial_bust_track,,fringe,unresolved,,5885774.0,0.0,1089.2,77.0,0.0,2,638.0,-1.71,-7.29,12.436363636363636,0.0,451.20000000000005,-1.57,-8.68,12.638297872340424,0.0,,,,,,,,,,,,,,,,partial
Pe79de9d05b,2024,25.0,1,False,2.0,-0.07,0.0,53.0,partial_bust_track,,cup_of_coffee,unresolved,,4655680.0,0.0,247.90000000000003,47.0,0.0,2,111.60000000000001,-0.13,-4.61,9.870967741935482,0.0,136.3,0.06,-1.89,13.021276595744679,0.0,,,,,,,,,,,,,,,,partial
P0bcbee5c83,2024,52.0,1,False,2.0,1.6099999999999999,0.9594,17.0,partial_rotation_track,,fringe,unresolved,,2744965.0,0.0,1843.7000000000003,109.0,0.0,2,684.6,0.73,-0.81,17.889570552147237,1.0,1159.1000000000001,0.88,-1.33,16.023121387283233,1.0,,,,,,,,,,,,,,,,partial
Pafffac98b2,2024,31.0,1,False,2.0,0.41000000000000003,0.3436,25.0,partial_rotation_track,,fringe,unresolved,,3817642.0,0.0,1533.1999999999998,103.0,0.0,2,1285.1999999999998,0.17,-2.41,10.941176470588237,0.0,248.0,0.24,-0.98,8.709677419354838,0.0,,,,,,,,,,,,,,,,partial
P816913601a,2024,,0,False,2.0,0.08,0.077,39.0,partial_bust_track,,cup_of_coffee,undrafted,,2627071.0,0.0,66.39999999999999,8.0,0.0,2,50.8,0.09,0.5,17.007874015748033,0.0,15.6,-0.01,-3.69,7.384615384615385,0.0,,,,,,,,,,,,,,,,partial
P0f6f43de8d,2024,39.0,1,False,2.0,1.1800000000000002,0.7793,20.0,partial_rotation_track,,role_player,unresolved,,3112530.0,0.0,3867.7,148.0,0.0,2,2046.1,1.12,-1.7,14.455598455598457,0.0,1821.6,0.06,-2.59,17.045454545454547,0.0,,,,,,,,,,,,,,,,partial
P26b4659b22,2024,,0,False,2.0,1.26,0.8154,19.0,partial_bust_track,,fringe,undrafted,,1431473.0,0.0,733.6,74.0,0.0,2,246.4,0.36,-0.09,17.766233766233764,0.0,487.2,0.9,0.55,18.0,0.0,,,,,,,,,,,,,,,,partial
Pd3d2fde686,2024,,0,False,2.0,-0.03,0.0,48.0,partial_bust_track,,cup_of_coffee,undrafted,,1215012.0,0.0,137.39999999999998,29.0,0.0,2,45.0,-0.02,-3.24,10.8,0.0,92.39999999999999,-0.01,-2.88,10.90909090909091,0.0,,,,,,,,,,,,,,,,partial
P31a95da41b,2024,,0,True,1.0,-0.11,0.0,57.0,bust_track,1.0,cup_of_coffee,undrafted,,,0.0,10.5,5.0,0.0,1,10.5,-0.11,-19.97,10.285714285714286,0.0,,,,,,,,,,,,,,,,,,,,,final
Pd4ca66045e,2024,,0,False,2.0,-0.009999999999999998,0.0,47.0,partial_bust_track,,cup_of_coffee,undrafted,,603548.0,0.0,45.2,8.0,0.0,2,2.7,-0.03,-19.06,0.0,0.0,42.5,0.02,-1.66,19.48235294117647,0.0,,,,,,,,,,,,,,,,partial
P0e202d21b8,2024,,0,True,1.0,0.0,0.0,46.0,bust_track,1.0,cup_of_coffee,undrafted,,578577.0,0.0,4.6,2.0,0.0,1,4.6,-0.0,-4.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,final
