pid,draft_year,actual_pick,was_drafted,y_window_complete,y_partial_seasons,y_early_war,y_early_war_log,y_redraft_rank,y_early_tier,y_early_tier_code,y_career_tier,y_draft_outcome,y_second_contract_aav,y_earnings_first5,y_all_star_selections,y_minutes_5yr,y_games_5yr,y_allstar_5yr,y_nba_seasons_total,y_s1_minutes,y_s1_war,y_s1_impact,y_s1_pts36,y_s1_tier_code,y_s2_minutes,y_s2_war,y_s2_impact,y_s2_pts36,y_s2_tier_code,y_s3_minutes,y_s3_war,y_s3_impact,y_s3_pts36,y_s3_tier_code,y_s4_minutes,y_s4_war,y_s4_impact,y_s4_pts36,y_s4_tier_code,y_s5_minutes,y_s5_war,y_s5_impact,y_s5_pts36,y_s5_tier_code,outcome_status
Pa9b6b7ec3f,2019,,0,True,5.0,0.8460237906844309,0.613,45.0,rotation_track,2.0,fringe,undrafted,124425.0,5591421.0,0.0,1941.8,150.0,0.0,5,235.0,0.293181578,-0.995611159,9.692307692307692,0.0,241.0,0.5108039715992913,1.38623026256674,10.643478260869564,0.0,358.0,0.1420382410851396,-1.975822256856277,14.08695652173913,0.0,1026.8,0.28,-2.17,13.112582781456954,0.0,81.0,-0.38,-10.83,7.555555555555555,0.0,final
Pbec5e357b6,2019,,0,True,3.0,3.090639036462706,1.4087,33.0,rotation_track,2.0,role_player,undrafted,,13330713.0,0.0,4671.0,193.0,0.0,3,1962.0,1.947918846,-1.017834352,18.79863481228669,1.0,1743.0,1.722720190462706,-0.8143134533780935,17.816949152542374,1.0,966.0,-0.58,-3.68,18.52173913043478,0.0,,,,,,,,,,,final
P2061b46d22,2019,,0,True,5.0,5.870290572375835,1.9272,25.0,rotation_track,2.0,role_player,undrafted,2874436.0,7163328.0,0.0,3819.6,242.0,0.0,7,590.0,1.599509177,2.577276107,13.888324873096447,1.0,938.0,0.4995717963814096,-1.699379737683186,9.782608695652174,0.0,985.0,1.551209598994426,0.3195022278954541,9.43448275862069,1.0,679.4,0.54,-1.27,8.430379746835442,1.0,627.1999999999999,1.68,1.98,11.250000000000002,1.0,final
P9406d39f17,2019,,0,True,5.0,3.8544628174459277,1.5799,29.0,starter_track,3.0,role_player,undrafted,11500000.0,14725173.0,0.0,4743.0,206.0,0.0,7,83.0,-0.167070022,-6.576649254,9.391304347826086,0.0,669.0,0.2123677787379705,-2.126861451459873,13.19083969465649,0.0,2012.0,3.849165060707957,0.9428371153240026,13.384615384615385,2.0,1761.1999999999998,0.19,-2.46,13.065637065637068,0.0,217.8,-0.23,-4.49,5.636363636363637,0.0,final
P63de5d6c2a,2019,,0,True,5.0,2.291067679242062,1.1912,35.0,starter_track,3.0,role_player,undrafted,447931.0,5576954.0,0.0,3176.8,202.0,0.0,5,272.0,0.096980572,-2.047927354,9.129186602870812,0.0,1107.0,1.922670674872188,0.6576024429092215,9.81818181818182,2.0,1043.0,0.911416432369874,-1.042802281569901,10.852941176470589,1.0,702.0,-0.46,-3.78,8.0,0.0,52.8,-0.18,-8.6,4.5,0.0,final
P76650bc6e2,2019,39.0,1,True,2.0,-0.19842847747009063,0.0,82.0,bust_track,1.0,cup_of_coffee,met_expectations,,2416291.0,0.0,223.0,29.0,0.0,2,139.0,0.076080015,-1.684962596,15.272727272727275,0.0,84.0,-0.2745084924700906,-9.064559399230587,12.214285714285714,0.0,,,,,,,,,,,,,,,,final
Pd00fce6a5a,2019,,0,True,2.0,-0.3821670709679521,0.0,90.0,bust_track,1.0,cup_of_coffee,undrafted,,1781999.0,0.0,56.0,5.0,0.0,2,51.0,-0.285513621,-13.75001285,8.4375,0.0,5.0,-0.0966534499679521,-40.42591942834868,0.0,0.0,,,,,,,,,,,,,,,,final
P4862cd71b2,2019,,0,True,1.0,-0.195841805,0.0,81.0,bust_track,1.0,cup_of_coffee,undrafted,,2166905.0,0.0,291.0,33.0,0.0,1,291.0,-0.195841805,-4.000366203,20.045454545454547,0.0,,,,,,,,,,,,,,,,,,,,,final
P1d6fd5f29a,2019,,0,True,5.0,0.9119084628287242,0.6481,43.0,rotation_track,2.0,role_player,undrafted,3938271.0,8293715.0,0.0,4224.0,251.0,0.0,7,159.0,-0.029740048,-3.092885828,13.09090909090909,0.0,410.0,-0.0245313232828177,-2.874690492440042,12.8,0.0,1567.0,1.706179834111542,-0.6116103178255268,14.273127753303966,1.0,625.0,-0.69,-4.56,9.792,0.0,1463.0,-0.05,-2.71,11.368421052631579,0.0,final
Pcb86ff794b,2019,,0,True,3.0,0.6383919810926159,0.4937,49.0,bust_track,1.0,cup_of_coffee,undrafted,,951513.0,0.0,229.0,37.0,0.0,3,33.0,-0.017031824,-3.618591783,25.82608695652174,0.0,137.0,0.5533698309679798,5.13984502274703,12.676056338028168,0.0,59.0,0.1020539741246361,0.6792099774840876,7.471698113207548,0.0,,,,,,,,,,,final
P8534216773,2019,,0,True,3.0,0.1921102354645871,0.1757,52.0,bust_track,1.0,cup_of_coffee,undrafted,,685136.0,0.0,67.0,16.0,0.0,3,8.0,-0.112351577,-30.58541576,9.69230769230769,0.0,16.0,-0.0857919747972653,-12.7382049806762,7.2,0.0,43.0,0.3902537872618524,15.197546018692309,30.976744186046513,0.0,,,,,,,,,,,final
P8a97dbabe6,2019,59.0,1,True,1.0,0.050252357,0.049,63.0,bust_track,1.0,cup_of_coffee,met_expectations,,898310.0,0.0,28.0,6.0,0.0,1,28.0,0.050252357,0.697746359,17.617021276595743,0.0,,,,,,,,,,,,,,,,,,,,,final
P5a277fef0e,2019,,0,True,5.0,-0.5404474263787618,0.0,94.0,bust_track,1.0,fringe,undrafted,2425403.0,4580878.0,0.0,1760.5,111.0,0.0,6,141.0,0.126266898,-1.002387329,12.550458715596328,0.0,493.0,0.5480426958664444,-0.58835844486572,9.283018867924527,0.0,9.0,0.0152429797547938,0.6181266470378319,8.689655172413794,0.0,45.900000000000006,-0.03,-3.77,10.666666666666666,0.0,1071.6000000000001,-1.2,-4.59,10.578947368421053,0.0,final
P18facb688d,2019,48.0,1,True,5.0,11.815031014612892,2.5506,10.0,starter_track,3.0,starter,met_expectations,15500000.0,16808206.0,0.0,8066.1,345.0,0.0,7,362.0,0.2998332,-1.218555394,9.818181818181817,0.0,1641.0,3.426780338107338,1.254242094261244,13.333333333333334,3.0,2317.0,3.818417476505554,0.5090418270239911,13.594405594405597,2.0,1871.1000000000001,2.86,-0.0,13.714285714285715,2.0,1875.0,1.41,-1.34,12.672,1.0,final
P3022e1c032,2019,,0,True,3.0,-0.6795118394745188,0.0,98.0,bust_track,1.0,cup_of_coffee,undrafted,,463993.0,0.0,441.0,43.0,0.0,3,49.0,-0.010367037,-3.1680698599999997,9.333333333333332,0.0,88.0,-0.3495785279531904,-10.58107189713756,8.536082474226804,0.0,304.0,-0.3195662745213283,-4.97430530217536,9.223140495867769,0.0,,,,,,,,,,,final
P224fa713e4,2019,54.0,1,True,1.0,-0.063891703,0.0,70.0,bust_track,1.0,cup_of_coffee,met_expectations,,79568.0,0.0,28.0,4.0,0.0,1,28.0,-0.063891703,-7.113735966,14.4,0.0,,,,,,,,,,,,,,,,,,,,,final
P82887a653c,2019,,0,True,5.0,10.98984143428569,2.4841,12.0,starter_track,3.0,starter,undrafted,15936452.0,18699205.0,0.0,7141.0,259.0,0.0,7,6.0,0.100705214,29.41298676,29.032258064516128,0.0,513.0,0.6359549071234184,-0.2944973844320397,16.892307692307693,1.0,2110.0,5.493181313162273,2.285774047056005,16.377682403433475,3.0,2272.0,1.8,-1.27,14.577464788732394,1.0,2240.0,2.96,-0.36,13.725,1.0,final
Pdee21247bb,2019,53.0,1,True,1.0,-0.225267659,0.0,84.0,bust_track,1.0,cup_of_coffee,met_expectations,,79568.0,0.0,45.0,4.0,0.0,1,45.0,-0.225267659,-12.56329934,15.292035398230086,0.0,,,,,,,,,,,,,,,,,,,,,final
P273938bb97,2019,44.0,1,True,5.0,1.8911702452899801,1.0617,38.0,rotation_track,2.0,role_player,met_expectations,2425403.0,8663960.0,0.0,2307.7,166.0,0.0,6,87.0,0.220152074,0.9520910439999999,16.548387096774192,0.0,166.0,-0.6286073848337993,-10.13638782330002,15.84,0.0,81.0,-0.1103744438762205,-5.428127982901173,14.896551724137932,0.0,1505.0,1.44,-0.99,15.237209302325581,1.0,468.7,0.97,0.94,17.174311926605505,0.0,final
P00e7133fc6,2019,1.0,1,True,5.0,22.130921376530228,3.1412,1.0,star_track,4.0,role_player,met_expectations,39446090.0,78276387.0,2.0,6714.0,214.0,2.0,6,668.0,1.447534103,1.44179222,29.136690647482013,1.0,2026.0,5.98338727353023,2.965017006172464,29.277108433734934,4.0,957.0,3.86,4.33,28.363636363636363,1.0,2205.0,7.14,2.96,26.17142857142857,4.0,858.0,3.7,4.83,30.965034965034967,1.0,final
Pa9cae64430,2019,3.0,1,True,5.0,6.066121444167594,1.9553,24.0,starter_track,3.0,starter,met_expectations,27705357.0,59480203.0,0.0,11107.3,329.0,0.0,7,1704.0,-1.322810676,-4.258111404,16.93421052631579,0.0,2673.0,3.725062434379419,-0.0399293467859447,18.154727793696278,1.0,2417.0,1.453869685788175,-1.579027829573333,20.869565217391305,0.0,2474.7,0.78,-2.1,20.814159292035402,0.0,1838.6,1.43,-1.3,22.94006309148265,1.0,final
P2f61c21e93,2019,10.0,1,True,5.0,-0.9130253729774207,0.0,107.0,bust_track,1.0,role_player,bust,2463946.0,21493334.0,0.0,5377.0,221.0,0.0,6,1551.0,-0.182542855,-2.978687309,14.157303370786519,0.0,842.0,0.235229660752314,-2.234432794505057,13.951557093425604,0.0,1012.0,-0.3657121787297347,-3.451928497569239,17.565217391304348,0.0,988.0,-0.49,-3.51,14.137651821862349,0.0,984.0,-0.11,-2.83,9.482926829268294,0.0,final
Pfe4fcea486,2019,2.0,1,True,5.0,19.248667984494674,3.0081,2.0,star_track,4.0,semi_star,met_expectations,39446090.0,73625090.0,2.0,8820.6,257.0,2.0,7,2074.0,1.794861347,-1.054110634,20.67096774193549,1.0,2256.0,0.9418862217436108,-1.926076186998701,21.0920245398773,0.0,2227.0,7.701920415751063,3.936075351706913,29.80060422960725,4.0,1945.8999999999999,7.84,4.33,29.567398119122263,4.0,317.7,0.97,2.65,25.59773371104816,0.0,final
P846172a369,2019,4.0,1,True,5.0,2.41732412715006,1.2289,34.0,rotation_track,2.0,role_player,met_expectations,23303571.0,52190927.0,0.0,8405.4,263.0,0.0,7,2018.0,-1.094332021,-3.8126106990000004,13.8375,0.0,830.0,2.501885339077892,3.161543534106365,18.305084745762713,1.0,1752.0,0.5497708090721678,-2.132013571880127,16.187919463087248,0.0,2123.9,-0.19,-2.8,17.488958990536275,0.0,1681.5,0.65,-1.98,19.03728813559322,0.0,final
P43dec358d1,2019,7.0,1,True,5.0,6.866090092891116,2.0626,22.0,starter_track,3.0,starter,met_expectations,12888889.0,35242626.0,0.0,10218.1,348.0,0.0,7,1674.0,0.251015221,-2.4562635250000002,18.41860465116279,0.0,2156.0,0.2419953516782046,-2.53078720205084,17.423076923076923,0.0,1773.0,0.6130795202129118,-2.066922518762691,16.625454545454545,0.0,1731.6,2.05,-0.6,14.923076923076923,1.0,2883.5,3.71,-0.42,18.838356164383562,1.0,final
Pbc4309c829,2019,6.0,1,True,4.0,-1.4013507190309251,0.0,113.0,bust_track,1.0,fringe,bust,,18573375.0,0.0,2502.0,144.0,0.0,4,1506.0,-0.783122636,-3.769388747,13.85774058577406,0.0,499.0,-0.4080628823911084,-4.346264798507407,12.979591836734695,0.0,360.0,-0.1101652006398168,-3.352189149635585,13.846153846153847,0.0,137.0,-0.1,-3.95,11.562043795620438,0.0,,,,,,final
Peecc71d248,2019,21.0,1,True,5.0,12.301241684417587,2.5879,9.0,star_track,4.0,starter,met_expectations,12500000.0,24652559.0,0.0,5492.4,243.0,0.0,7,1300.0,2.450816843,0.93921434,19.446428571428573,2.0,1424.0,2.238790084203229,0.3427833104382266,15.450000000000001,2.0,1542.0,4.571634757214357,3.012716113013401,19.200000000000003,4.0,1092.0,2.77,1.74,18.46153846153846,3.0,134.39999999999998,0.27,0.83,18.160714285714292,0.0,final
P9540818d9f,2019,15.0,1,True,3.0,-3.573316167016959,0.0,117.0,bust_track,1.0,fringe,bust,,10533651.0,0.0,1639.0,96.0,0.0,3,754.0,-2.426997113,-9.123487455,11.636363636363638,0.0,869.0,-1.39233433116695,-5.909714431496488,11.84516129032258,0.0,16.0,0.2460152771499911,26.4927927903829,30.731707317073173,0.0,,,,,,,,,,,final
P297d12820e,2019,5.0,1,True,5.0,15.291573250167136,2.7906,6.0,star_track,4.0,starter,met_expectations,39446090.0,63088564.0,2.0,10391.6,307.0,1.0,7,1824.0,-3.522240769,-6.54574253,14.330097087378642,0.0,1790.0,1.292475644359848,-1.336920420375872,18.924471299093653,1.0,2430.0,8.991338374807288,4.501219705269692,21.882352941176467,5.0,2449.5,6.66,2.06,21.904225352112675,3.0,1898.1,1.87,-0.94,19.45945945945946,1.0,final
Ped6b9a1a7c,2019,8.0,1,True,5.0,2.0147684592874104,1.1035,37.0,rotation_track,2.0,role_player,met_expectations,3449323.0,24283492.0,0.0,5011.0,311.0,0.0,7,1080.0,-0.29158192,-3.275502279,15.76331360946746,0.0,964.0,1.145534844519377,-0.4236814145178007,16.770186335403725,1.0,1481.0,0.1908155347680337,-2.466403410503445,16.74,0.0,611.0,0.62,-0.9,13.846153846153847,1.0,875.0,0.35,-1.95,12.384,0.0,final
P6f1d3c64d2,2019,17.0,1,True,5.0,4.793738982035961,1.7568,28.0,starter_track,3.0,starter,met_expectations,15161800.0,19036613.0,0.0,5872.8,299.0,0.0,7,591.0,-0.144990433,-3.2271938,16.285714285714292,0.0,1007.0,1.087195882880593,-0.6421805349285952,18.08219178082192,1.0,1471.0,-0.1984664678446322,-2.996787835492937,16.884955752212388,0.0,885.0,0.76,-1.16,14.88,1.0,1918.8,3.29,0.32,12.307692307692308,2.0,final
P4ebfdd4833,2019,13.0,1,True,5.0,12.4526385254151,2.5992,8.0,starter_track,3.0,starter,met_expectations,31000000.0,44188836.0,1.0,9513.3,284.0,0.0,7,1508.0,1.425043548,-1.508699881,17.73722627737226,0.0,1728.0,1.531155919896555,-1.013634254564084,17.94059405940594,1.0,2532.0,3.606439057518546,0.0905893109638646,22.858895705521476,2.0,2338.2999999999997,3.68,0.08,20.733524355300865,2.0,1407.0,2.21,0.07,22.35223880597015,2.0,final
Pa4c28f80ad,2019,29.0,1,True,5.0,7.159782787771794,2.0992,18.0,starter_track,3.0,starter,met_expectations,20000000.0,30017384.0,0.0,8762.9,293.0,0.0,7,301.0,0.756449019,2.158288418,18.508474576271187,0.0,1968.0,0.0570166738711819,-2.69297864114674,16.16842105263158,0.0,2392.0,4.456317094900612,0.90368268204839,19.184952978056426,2.0,2066.3999999999996,0.87,-1.92,24.14634146341464,0.0,2035.5,1.02,-1.78,19.159322033898302,0.0,final
P714602a9aa,2019,14.0,1,True,4.0,0.8956544996256255,0.6396,44.0,bust_track,1.0,fringe,bust,,16528217.0,0.0,2375.8,141.0,0.0,4,370.0,0.538248587,-0.24489626099999998,7.758620689655173,0.0,392.0,0.5481447575841037,-0.1237824574948964,7.108280254777071,0.0,771.0,0.4592611550415217,-1.571565905116992,10.062111801242235,0.0,842.8000000000001,-0.65,-3.98,12.6734693877551,0.0,,,,,,final
P6a5f6ac2d8,2019,25.0,1,True,5.0,1.2174676044884694,0.7964,40.0,starter_track,3.0,fringe,met_expectations,6250000.0,17053948.0,0.0,3746.4,237.0,0.0,5,573.0,-0.131669205,-3.201735966,10.890756302521007,0.0,649.0,-0.5999159337713678,-4.580064601043577,12.45112781954887,0.0,1088.0,2.249052743259837,1.313437306808906,13.621621621621623,3.0,977.4000000000001,-0.12,-2.86,13.127071823204417,0.0,458.99999999999994,-0.18,-3.34,12.000000000000002,0.0,final
P7c5888ec9d,2019,16.0,1,True,5.0,2.276860443950375,1.1869,36.0,starter_track,3.0,role_player,met_expectations,372949.0,15471141.0,0.0,4029.9,198.0,0.0,5,1133.0,1.726220575076424,0.2432980774569034,11.142857142857142,2.0,1749.0,0.2406398688739509,-2.481527689003288,12.384,0.0,518.4,0.33,-1.55,8.812500000000002,0.0,432.4,-0.18,-3.37,9.0,0.0,197.1,0.16,-1.26,9.698630136986303,0.0,final
Pd17e70140c,2019,32.0,1,True,4.0,-1.1699388674669957,0.0,111.0,bust_track,1.0,fringe,met_expectations,,6101045.0,0.0,971.5,98.0,0.0,4,26.0,-0.035706244,-5.450138412,9.692307692307692,0.0,453.0,-0.709852177670424,-5.80603522716967,7.43801652892562,0.0,244.0,-0.3943804457965718,-5.958347160655936,11.482758620689657,0.0,248.5,-0.03,-2.85,6.591549295774648,0.0,,,,,,final
Pba03162225,2019,30.0,1,True,5.0,6.9769689653655,2.0766,21.0,starter_track,3.0,starter,met_expectations,15860000.0,23869193.0,0.0,7412.7,271.0,0.0,6,1162.0,-0.730586968,-3.9782651819999995,15.517241379310345,0.0,835.0,-0.6194138778181025,-4.194936962682316,18.61682242990654,0.0,1907.0,2.786969811183602,0.090101659432503,17.942492012779553,2.0,2023.6999999999998,3.78,0.59,20.151603498542272,2.0,1485.0,1.76,-0.59,18.727272727272727,1.0,final
Pb15c668c3a,2019,23.0,1,True,5.0,-2.249246344936163,0.0,116.0,bust_track,1.0,role_player,met_expectations,624425.0,12086053.0,0.0,5535.0,237.0,0.0,5,1130.0,0.993664949,-1.219005836,10.897297297297296,1.0,1714.0,-2.169706491146879,-5.222831395139959,15.807692307692308,0.0,1924.0,-1.613204802789284,-4.394615440986457,13.935483870967744,0.0,614.9,0.41,-1.48,13.09090909090909,1.0,152.1,0.13,-1.14,11.289940828402367,0.0,final
P2c24c6affb,2019,57.0,1,True,2.0,-0.8345747562527994,0.0,104.0,bust_track,1.0,cup_of_coffee,met_expectations,,214918.0,0.0,249.0,24.0,0.0,2,53.0,-0.323432703,-14.97415151,8.150943396226415,0.0,196.0,-0.5111420532527995,-7.939267261888972,10.285714285714286,0.0,,,,,,,,,,,,,,,,final
Pd50729b5d0,2019,47.0,1,True,3.0,-0.7561706812053874,0.0,102.0,bust_track,1.0,fringe,met_expectations,,3047254.0,0.0,838.0,64.0,0.0,3,53.0,-0.274241846,-12.939614780000001,11.593220338983048,0.0,249.0,0.0323362089346547,-2.507419691552388,13.193717277486911,0.0,536.0,-0.5142650441400421,-4.631493406360738,14.0625,0.0,,,,,,,,,,,final
Pe661d7acde,2019,31.0,1,True,5.0,16.336643415204122,2.8528,4.0,star_track,4.0,starter,steal,,,0.0,6371.200000000001,241.0,0.0,7,187.0,0.077722724,-1.93128153,12.672,0.0,724.0,2.882568433427025,5.029317235216766,12.774193548387096,1.0,1072.0,1.696352257777099,0.2801060880277074,15.130434782608695,2.0,2272.4,7.37,2.97,15.170568561872908,4.0,2115.8,4.31,0.88,14.25503355704698,2.0,final
P37457bff4f,2019,,0,True,5.0,11.62932807202981,2.536,11.0,starter_track,3.0,starter,undrafted,17222222.0,34011805.0,0.0,8543.4,292.0,0.0,7,820.0,1.860045565,0.8804156269999999,10.736842105263156,1.0,1543.0,3.795246138173458,2.06659517370703,16.969696969696972,3.0,1665.0,2.174036368856353,-0.2109862953108181,18.935779816513758,1.0,2271.7999999999997,1.11,-1.8,16.06514657980456,0.0,2243.6,2.69,-0.57,13.816901408450706,1.0,final
P2f4b26e6e1,2019,38.0,1,True,5.0,13.091657063520174,2.6456,7.0,starter_track,3.0,starter,steal,14386320.0,18531593.0,0.0,6380.8,321.0,0.0,7,609.0,0.329622635,-1.6885135260000002,12.92957746478873,0.0,908.0,3.076922920609981,3.851708468417411,17.142857142857142,1.0,1444.0,1.795111507910193,-0.3087441488603992,16.83582089552239,1.0,1606.8000000000002,3.25,0.86,15.728155339805824,2.0,1813.0,4.64,1.79,16.163265306122447,3.0,final
Pb69fbd28c6,2019,55.0,1,True,3.0,-0.3381151357442006,0.0,88.0,bust_track,1.0,cup_of_coffee,met_expectations,,1000535.0,0.0,431.0,53.0,0.0,3,10.0,-0.085914626,-19.45043805,14.624999999999998,0.0,235.0,-0.2223357800353608,-4.5996479666478995,13.26315789473684,0.0,186.0,-0.0298647297088398,-3.060897052838999,14.326530612244897,0.0,,,,,,,,,,,final
