pid,draft_year,actual_pick,was_drafted,y_window_complete,y_partial_seasons,y_early_war,y_early_war_log,y_redraft_rank,y_early_tier,y_early_tier_code,y_career_tier,y_draft_outcome,y_second_contract_aav,y_earnings_first5,y_all_star_selections,y_minutes_5yr,y_games_5yr,y_allstar_5yr,y_nba_seasons_total,y_s1_minutes,y_s1_war,y_s1_impact,y_s1_pts36,y_s1_tier_code,y_s2_minutes,y_s2_war,y_s2_impact,y_s2_pts36,y_s2_tier_code,y_s3_minutes,y_s3_war,y_s3_impact,y_s3_pts36,y_s3_tier_code,y_s4_minutes,y_s4_war,y_s4_impact,y_s4_pts36,y_s4_tier_code,y_s5_minutes,y_s5_war,y_s5_impact,y_s5_pts36,y_s5_tier_code,outcome_status
Pe3d286e6c8,2020,,0,True,2.0,-0.10545546221343,0.0,61.0,bust_track,1.0,cup_of_coffee,undrafted,,257288.0,0.0,139.0,14.0,0.0,2,123.0,-0.0563421729650483,-3.65393772744031,14.025974025974026,0.0,16.0,-0.0491132892483817,-8.712174255210217,13.33333333333333,0.0,,,,,,,,,,,,,,,,final
P2943e264b5,2020,,0,True,2.0,-2.0858912189627703,0.0,90.0,bust_track,1.0,cup_of_coffee,undrafted,,911744.0,0.0,428.0,48.0,0.0,2,79.0,-0.3751588756594431,-11.87718614839178,5.727272727272726,0.0,349.0,-1.710732343303327,-12.406011490221799,9.876106194690266,0.0,,,,,,,,,,,,,,,,final
P72ce5af049,2020,,0,True,2.0,-0.1427339233963551,0.0,64.0,bust_track,1.0,cup_of_coffee,undrafted,,185578.0,0.0,219.0,13.0,0.0,2,74.0,0.0299370670273543,-1.9557059664802308,16.645161290322577,0.0,145.0,-0.1726709904237094,-5.082179771512078,12.456747404844291,0.0,,,,,,,,,,,,,,,,final
P35f0fb7731,2020,1.0,1,True,5.0,36.48224342993951,3.6239,2.0,star_track,4.0,semi_star,met_expectations,45550512.0,86447537.0,4.0,13491.6,381.0,3.0,6,2314.0,-0.6766245246185876,-3.320495349442521,21.64485981308411,0.0,2693.0,6.288867954558095,1.8033457384394331,22.42105263157895,3.0,2844.0,7.37,1.84,24.6,3.0,2772.9,11.04,4.25,26.56410256410256,4.0,2867.7,12.46,4.88,27.371900826446286,5.0,final
P3ff36ffdc1,2020,3.0,1,True,5.0,18.142845483128482,2.9519,6.0,star_track,4.0,starter,met_expectations,37958760.0,70743275.0,1.0,7372.8,231.0,1.0,6,1469.0,2.308454455736256,0.2649097547342922,19.625,2.0,2422.0,6.074391027392224,2.053293155753508,22.402476780185758,3.0,1267.2,3.23,1.77,23.829545454545457,3.0,710.5999999999999,2.08,2.43,26.63777089783282,1.0,1504.0,4.45,2.48,28.349999999999998,3.0,final
Pba698d642d,2020,2.0,1,True,5.0,-4.2403874911234585,0.0,93.0,bust_track,1.0,fringe,met_expectations,1000000.0,39619840.0,0.0,2857.4,152.0,0.0,5,836.0,-2.470387491123458,-8.505966322211032,19.345794392523366,0.0,868.5,-0.91,-4.45,18.65284974093264,0.0,1089.9,-0.68,-3.73,14.774566473988438,0.0,4.6,0.01,-0.49,46.95652173913044,0.0,58.4,-0.19,-8.38,8.136986301369863,0.0,final
Pfe5913c014,2020,7.0,1,True,5.0,-4.144413644861989,0.0,92.0,bust_track,1.0,role_player,met_expectations,751318.0,24260118.0,0.0,5638.400000000001,216.0,0.0,6,670.0,-1.873192044960355,-8.187209367659747,9.488372093023253,0.0,1647.0,-1.101221599901634,-4.058015884278396,9.936000000000002,0.0,2150.8,-1.29,-3.68,13.102473498233216,0.0,1008.0,-0.02,-2.68,10.350000000000001,0.0,162.60000000000002,0.14,-1.19,11.95571955719557,0.0,final
Pa430d00e1f,2020,9.0,1,True,5.0,13.432580895142255,2.6695,9.0,starter_track,3.0,starter,met_expectations,15625000.0,35966348.0,1.0,9680.1,359.0,0.0,6,1257.0,0.6082298817902728,-1.8015790370798153,9.73390557939914,0.0,1984.0,3.914351013351983,1.111020325394805,12.495867768595044,3.0,2021.6000000000001,0.81,-1.95,12.45112781954887,0.0,2257.5,2.42,-0.79,17.58139534883721,1.0,2160.0,5.68,1.91,20.279999999999998,3.0,final
P41612ab4e2,2020,8.0,1,True,5.0,10.183938666604291,2.4145,12.0,starter_track,3.0,starter,met_expectations,14000000.0,35093492.0,0.0,6308.5,362.0,0.0,6,748.0,0.5322850232145929,-1.355449643127646,13.418181818181816,1.0,1230.0,1.221653643389698,-0.7980105871087235,18.94736842105263,1.0,1051.8999999999999,1.46,-0.24,16.96815286624204,1.0,1730.2,3.91,1.27,17.57345971563981,3.0,1548.4,3.06,0.78,19.285714285714285,2.0,final
P6232d5a44f,2020,6.0,1,True,5.0,14.466235220212825,2.7387,8.0,starter_track,3.0,starter,met_expectations,15000000.0,40422143.0,0.0,7182.1,307.0,0.0,6,767.0,0.6406726552902755,-1.12589717905154,13.799999999999997,1.0,1100.0,2.775562564922549,2.189765659145508,14.26086956521739,3.0,1848.0,4.04,1.14,15.428571428571429,3.0,1402.5,2.07,-0.09,14.4,1.0,2064.6,4.94,1.5,17.29032258064516,3.0,final
P1388f2fd26,2020,12.0,1,True,5.0,38.49741821783152,3.6762,1.0,star_track,4.0,semi_star,steal,45550512.0,60055395.0,2.0,10997.2,333.0,2.0,5,1746.0,1.605072584279603,-0.9475910579572416,15.548172757475081,1.0,2695.0,6.11234563355192,1.6976796688336298,15.737142857142858,3.0,1881.6000000000001,8.56,5.23,22.17857142857143,5.0,2221.8,11.09,6.0,22.472049689440993,5.0,2452.8,11.13,5.21,19.928571428571427,5.0,final
Pd70c9ef8df,2020,11.0,1,True,5.0,8.060377485582247,2.2039,14.0,starter_track,3.0,starter,met_expectations,29347826.0,47941325.0,0.0,8405.8,303.0,0.0,6,1056.0,0.5085571061991884,-1.805277003851186,11.647058823529411,0.0,1937.0,1.941820379383058,-0.789339876950079,16.219780219780223,1.0,1178.0,1.51,-0.42,21.483870967741936,1.0,2250.8,2.93,-0.39,21.20845921450151,1.0,1984.0,1.17,-1.62,18.929032258064517,0.0,final
P7699b7f669,2020,5.0,1,True,5.0,6.346773252972839,1.9943,19.0,starter_track,3.0,role_player,met_expectations,11000000.0,39268500.0,0.0,8737.4,334.0,0.0,6,2173.0,-1.594578391537691,-4.200877591157475,10.666666666666666,0.0,1981.0,1.94135164451053,-0.8205868697404287,10.702702702702704,1.0,1649.2,2.48,-0.04,10.617511520737327,1.0,1883.7,2.25,-0.58,12.395604395604396,1.0,1050.5,1.27,-0.55,11.497382198952879,1.0,final
P272ac40c3c,2020,4.0,1,True,5.0,1.1519172941606344,0.7664,30.0,rotation_track,2.0,role_player,met_expectations,18000000.0,50101641.0,0.0,7627.5,276.0,0.0,6,1983.0,-0.9742474096753556,-3.718445572841774,11.870967741935484,0.0,575.0,-0.4438352961640102,-4.225585878608422,13.064516129032258,0.0,2320.6,2.04,-1.12,12.975265017667844,1.0,1173.9,0.77,-1.51,13.186813186813186,0.0,1575.0,-0.24,-2.91,12.96,0.0,final
Pb7d583a85a,2020,20.0,1,True,5.0,3.63660299503151,1.534,27.0,rotation_track,2.0,role_player,met_expectations,6000000.0,18513126.0,0.0,6568.6,320.0,0.0,6,749.0,-0.2460550507480741,-3.392774806770179,14.87603305785124,0.0,1892.0,2.262658045779584,-0.3732209835446072,13.881355932203387,1.0,1138.5,0.47,-1.93,15.999999999999996,0.0,1620.6,0.93,-1.65,12.493150684931507,0.0,1168.5,0.22,-2.32,11.590243902439024,0.0,final
Pe6c9de6d86,2020,14.0,1,True,5.0,5.572965905607155,1.883,22.0,starter_track,3.0,role_player,met_expectations,11000000.0,27528217.0,0.0,6302.599999999999,288.0,0.0,6,744.0,-0.0138578059352228,-2.8030399601454823,11.66896551724138,0.0,626.0,0.3968237115423788,-1.530297052622573,12.436363636363636,0.0,1817.6999999999998,-0.1,-2.74,14.602409638554217,0.0,1994.3999999999999,3.07,0.02,15.855595667870036,2.0,1120.5,2.22,0.78,17.349397590361445,2.0,final
P388cb0d5da,2020,15.0,1,True,5.0,5.816117915599662,1.9193,21.0,starter_track,3.0,role_player,met_expectations,12900000.0,28787971.0,0.0,7933.2,320.0,0.0,6,1273.0,-1.54304640240434,-5.139136637983576,17.136531365313655,0.0,2059.0,0.6991643180040022,-2.08351886079795,18.51104100946372,0.0,1554.0,2.9,0.59,18.06949806949807,2.0,1814.3999999999999,2.33,-0.42,18.642857142857142,1.0,1232.8,1.43,-0.63,18.39130434782609,1.0,final
Pad0b972baf,2020,32.0,1,True,3.0,-0.1140208215343647,0.0,63.0,bust_track,1.0,cup_of_coffee,met_expectations,,4750602.0,0.0,187.6,37.0,0.0,3,115.0,-0.0167505587054724,-3.035299867452623,14.4,0.0,44.0,-0.0672702628288923,-5.760510050826226,16.571428571428573,0.0,28.6,-0.03,-4.58,6.9230769230769225,0.0,,,,,,,,,,,final
Pde7308c87b,2020,34.0,1,True,4.0,-6.304095326423815,0.0,95.0,bust_track,1.0,fringe,met_expectations,,6968673.0,0.0,3752.1,177.0,0.0,4,1778.0,-4.747338074960614,-7.954042352890517,13.31868131868132,0.0,908.0,-0.6667572514632012,-4.187008313664092,14.35955056179775,0.0,853.5999999999999,-0.08,-2.81,12.432989690721651,0.0,212.5,-0.81,-9.22,10.08,0.0,,,,,,final
Pa3fa433740,2020,21.0,1,True,5.0,21.882227841352705,3.1304,4.0,star_track,4.0,semi_star,steal,37958760.0,47299560.0,2.0,10827.4,318.0,1.0,6,1091.0,0.2342337098080169,-2.333654512976639,18.823529411764703,0.0,3135.0,4.017994131544688,-0.2232292546343005,17.847025495750707,1.0,2016.0,4.14,0.91,21.75,2.0,2625.0,8.51,2.97,24.864,4.0,1960.4,4.98,1.75,25.114058355437667,3.0,final
P289da7f9c1,2020,31.0,1,True,2.0,0.1242177352334547,0.1171,42.0,bust_track,1.0,cup_of_coffee,met_expectations,,4941905.0,0.0,59.0,13.0,0.0,2,56.0,0.1442839544848383,2.322564329534393,7.058823529411765,0.0,3.0,-0.0200662192513836,-15.472065058884402,24.0,0.0,,,,,,,,,,,,,,,,final
P04526b8576,2020,19.0,1,True,5.0,7.148233930558337,2.0978,16.0,starter_track,3.0,role_player,met_expectations,6440678.0,19470981.0,0.0,11044.7,364.0,0.0,5,1909.0,-0.5201972387764334,-3.284695243147896,16.087912087912088,0.0,2704.0,0.6284311693347711,-2.29392554186968,17.563636363636366,0.0,2125.2000000000003,1.97,-1.04,18.0,1.0,2060.1000000000004,1.22,-1.62,15.082568807339447,0.0,2246.4,3.85,0.32,20.42307692307692,2.0,final
P3c885ec031,2020,24.0,1,True,4.0,-4.50922999168998,0.0,94.0,bust_track,1.0,fringe,met_expectations,,8074795.0,0.0,3113.3,170.0,0.0,4,888.0,-1.800631062236003,-6.738181684903828,14.27586206896552,0.0,1402.0,-2.118598929453977,-5.707996206793919,12.493150684931505,0.0,747.3000000000001,-0.33,-3.41,14.49056603773585,0.0,76.0,-0.26,-8.62,4.926315789473684,0.0,,,,,,final
P0cd98a270c,2020,18.0,1,True,5.0,2.1414138406165715,1.1447,28.0,rotation_track,2.0,role_player,met_expectations,13666667.0,26292340.0,0.0,6546.2,291.0,0.0,6,449.0,-0.3289942787408792,-4.181189722882769,8.210526315789474,0.0,1160.0,1.440408119357451,-0.3263671427547064,11.148387096774192,1.0,1542.0,0.65,-1.92,12.747081712062256,0.0,1504.8,1.04,-1.45,11.18181818181818,1.0,1890.4,-0.66,-3.25,9.58273381294964,0.0,final
Pa7dbf13041,2020,28.0,1,True,5.0,12.765880047629583,2.6222,10.0,starter_track,3.0,starter,steal,24393104.0,32677086.0,0.0,10579.6,366.0,0.0,6,1511.0,0.0954225165160668,-2.626156598607381,10.2,0.0,1933.0,2.430457531113515,-0.3138348820726621,12.837209302325581,1.0,2417.4,2.7,-0.71,14.23529411764706,1.0,2102.4,1.88,-1.1,12.945205479452055,1.0,2615.7999999999997,5.66,1.1,13.768025078369908,3.0,final
P0df73941d8,2020,13.0,1,True,4.0,-0.005379216563182965,0.0,52.0,bust_track,1.0,fringe,bust,,17188836.0,0.0,1743.2,131.0,0.0,4,904.0,0.4265084446339593,-1.824427027930744,13.796407185628743,0.0,341.0,-0.2318876611971423,-4.074277747651585,14.957746478873242,0.0,235.0,0.22,-1.04,17.61702127659574,0.0,263.2,-0.42,-5.39,12.255319148936172,0.0,,,,,,final
Pc2d24d5902,2020,48.0,1,True,1.0,-0.3496298236778888,0.0,71.0,bust_track,1.0,cup_of_coffee,met_expectations,,449115.0,0.0,364.0,30.0,0.0,1,364.0,-0.3496298236778888,-4.622605564352442,12.198347107438014,0.0,,,,,,,,,,,,,,,,,,,,,final
P429838957d,2020,43.0,1,True,3.0,-0.5567585204390064,0.0,81.0,bust_track,1.0,cup_of_coffee,met_expectations,,2750131.0,0.0,349.1,39.0,0.0,3,94.0,-0.0115796210114624,-2.9886461656795165,15.287671232876715,0.0,134.0,-0.395178899427544,-8.565481221668643,16.45714285714286,0.0,121.10000000000001,-0.15,-4.77,13.942196531791906,0.0,,,,,,,,,,,final
P48772fff87,2020,33.0,1,True,2.0,-0.5041098550721193,0.0,78.0,bust_track,1.0,cup_of_coffee,met_expectations,,2501869.0,0.0,203.0,33.0,0.0,2,176.0,-0.414233878716413,-7.352204661618753,12.0,0.0,27.0,-0.0898759763557063,-9.35203734401412,11.868131868131869,0.0,,,,,,,,,,,,,,,,final
P90a7395cb0,2020,10.0,1,True,5.0,5.569016178613239,1.8824,23.0,starter_track,3.0,role_player,met_expectations,9000000.0,26989082.0,0.0,4386.6,271.0,0.0,6,174.0,-0.6494007077844033,-10.01522166233102,12.413793103448276,0.0,925.0,0.8184168863976422,-1.014331614794325,18.298342541436465,1.0,1278.4,0.72,-1.67,18.0,0.0,1049.2,2.6,1.64,20.720930232558135,3.0,960.0,2.08,1.1,19.68,1.0,final
P32d7e7e1eb,2020,36.0,1,True,1.0,-0.3713011483839008,0.0,72.0,bust_track,1.0,cup_of_coffee,met_expectations,,449115.0,0.0,71.0,18.0,0.0,1,71.0,-0.3713011483839008,-12.991060296425,9.23076923076923,0.0,,,,,,,,,,,,,,,,,,,,,final
Pdc083a80a9,2020,39.0,1,True,2.0,-1.8270979339907316,0.0,88.0,bust_track,1.0,cup_of_coffee,met_expectations,,2416291.0,0.0,498.0,54.0,0.0,2,64.0,-0.1915536023852228,-8.542993433366838,17.485714285714284,0.0,434.0,-1.635544331605509,-10.12122113298238,10.413223140495868,0.0,,,,,,,,,,,,,,,,final
Pe0b660d280,2020,16.0,1,True,5.0,5.951738636796776,1.939,20.0,starter_track,3.0,role_player,met_expectations,15000000.0,30098193.0,0.0,7540.2,307.0,0.0,6,1455.0,3.080675539429001,1.4162881037635793,13.289719626168226,3.0,1816.0,0.4110630973677756,-2.303857647803789,11.671875,0.0,1415.0,0.22,-2.38,14.374558303886927,0.0,1421.3999999999999,0.37,-2.19,12.699029126213594,0.0,1432.8,1.87,-0.38,10.85427135678392,1.0,final
Pe237a28a37,2020,22.0,1,True,5.0,-0.4412979339416389,0.0,75.0,bust_track,1.0,fringe,met_expectations,8888889.0,20691570.0,0.0,3032.2,251.0,0.0,6,415.0,-0.4936371816006763,-5.099501498510746,12.126315789473686,0.0,707.0,0.1423392476590374,-2.345318427948692,13.976470588235292,0.0,726.0999999999999,-0.08,-2.84,13.664233576642339,0.0,574.2,-0.33,-3.63,11.636363636363637,0.0,609.9,0.32,-1.73,10.766355140186917,0.0,final
P63236d3a70,2020,25.0,1,True,5.0,19.51686377050495,3.0212,5.0,star_track,4.0,starter,steal,32500000.0,43303948.0,0.0,8365.9,324.0,0.0,6,1320.0,2.134113926150924,0.4569303874210192,21.154639175257735,2.0,1802.0,6.032749844354028,3.898120541987425,17.61038961038961,4.0,2340.9,5.75,1.61,18.560553633217992,3.0,1985.6,3.55,0.45,20.958904109589042,2.0,917.4,2.05,1.22,22.143884892086334,1.0,final
P170284fab5,2020,58.0,1,True,5.0,6.717724415548629,2.0435,17.0,starter_track,3.0,role_player,met_expectations,5335894.0,15648668.0,0.0,3409.4,260.0,0.0,6,188.0,0.1315668056458072,-1.366769387277026,18.0,0.0,442.0,0.9161576099028212,1.240545611864462,13.950000000000001,0.0,752.1,1.58,1.0,13.871559633027523,1.0,1590.8,2.91,0.52,13.546391752577321,2.0,436.49999999999994,1.18,2.03,15.216494845360824,0.0,final
P842bafbfda,2020,17.0,1,True,4.0,-3.053305257101113,0.0,91.0,bust_track,1.0,role_player,met_expectations,,14914289.0,0.0,3429.4,168.0,0.0,4,1090.0,-3.608007723255583,-9.168210632965046,12.198347107438014,0.0,1233.0,-0.0952975338455296,-2.90070800575863,13.544554455445542,0.0,700.4000000000001,0.64,-1.07,14.15533980582524,1.0,406.0,0.01,-2.6,12.910344827586206,0.0,,,,,,final
P866e6f90bf,2020,49.0,1,True,5.0,10.927775848725341,2.4789,11.0,starter_track,3.0,starter,steal,12991650.0,19241269.0,0.0,5459.1,321.0,0.0,6,392.0,0.7964811552790079,1.244009623884641,14.322580645161292,0.0,624.0,0.7212946934463327,-0.48398492200273513,11.675675675675675,1.0,1394.3000000000002,2.38,0.31,17.905759162303664,2.0,1443.0,2.8,0.72,15.956756756756755,2.0,1605.8,4.23,1.91,16.921658986175114,3.0,final
Pb3e461d4cf,2020,54.0,1,True,2.0,-0.06643010030829659,0.0,57.0,bust_track,1.0,cup_of_coffee,met_expectations,,727424.0,0.0,248.0,33.0,0.0,2,93.0,-0.0889230916503757,-4.63107884895635,13.846153846153847,0.0,155.0,0.0224929913420791,-2.465607842078784,12.13953488372093,0.0,,,,,,,,,,,,,,,,final
P716f6175e4,2020,41.0,1,True,5.0,9.409984232847394,2.3428,13.0,starter_track,3.0,starter,met_expectations,9104167.0,23198912.0,0.0,6449.4,297.0,0.0,6,269.0,-0.9786053203103992,-9.98718650993573,12.328767123287673,0.0,1148.0,2.878589553157793,2.215927076887829,13.012048192771083,3.0,1985.6,2.16,-0.76,15.904109589041097,1.0,2140.6,3.36,0.07,12.949640287769785,2.0,906.1999999999999,1.99,1.16,13.157360406091371,1.0,final
P69f4c7679c,2020,29.0,1,True,5.0,1.4096376370378896,0.8795,29.0,bust_track,1.0,fringe,met_expectations,128603.0,10145987.0,0.0,3109.9,217.0,0.0,5,928.0,0.8991457260275384,-0.8415708945598988,13.705583756345177,1.0,573.0,0.7604919110103511,-0.1328554719092112,12.688524590163935,1.0,689.0,-0.49,-3.87,12.738461538461538,0.0,876.3,0.25,-2.16,15.590551181102363,0.0,43.6,-0.01,-3.0,13.211009174311926,0.0,final
Pf46613d969,2020,26.0,1,True,5.0,14.706245057610687,2.7541,7.0,star_track,4.0,starter,steal,7232143.0,17146146.0,0.0,7388.8,347.0,0.0,6,1335.0,0.9147390117281704,-1.373071859631593,14.4375,1.0,1310.0,2.941506045882516,1.6489207691214138,15.829787234042552,3.0,643.2,0.16,-2.21,15.044776119402982,0.0,1828.6000000000001,3.5,0.67,15.497757847533629,2.0,2272.0,7.19,2.83,18.12676056338028,4.0,final
Pdc49b6ecb0,2020,56.0,1,True,1.0,0.0222879878191911,0.022,48.0,bust_track,1.0,cup_of_coffee,met_expectations,,611301.0,0.0,27.0,7.0,0.0,1,27.0,0.0222879878191911,-1.108290535171093,23.999999999999996,0.0,,,,,,,,,,,,,,,,,,,,,final
P34a08a87d4,2020,,0,True,2.0,-0.1643349443100744,0.0,66.0,bust_track,1.0,cup_of_coffee,undrafted,,436952.0,0.0,319.40000000000003,21.0,0.0,2,4.0,-0.0343349443100744,-18.65162949547675,0.0,0.0,315.40000000000003,-0.13,-3.35,9.108433734939757,0.0,,,,,,,,,,,,,,,,final
Pc74b3d476e,2020,,0,True,5.0,-0.3486310304616266,0.0,70.0,bust_track,1.0,role_player,undrafted,668735.0,7461691.0,0.0,3349.5,220.0,0.0,5,499.0,-0.3094281371828645,-3.967441382095395,11.808,0.0,1015.0,0.0807971067212379,-2.592746225592261,13.63975155279503,0.0,1122.2,-0.09,-2.78,10.541436464088395,0.0,558.6,0.16,-2.16,17.632653061224488,0.0,154.7,-0.19,-4.82,17.40659340659341,0.0,final
Pee12c1b431,2020,55.0,1,True,3.0,-0.46014308435755097,0.0,77.0,bust_track,1.0,cup_of_coffee,met_expectations,,961463.0,0.0,243.2,24.0,0.0,3,92.0,-0.3612970229979859,-10.37799575903816,15.085714285714285,0.0,121.0,-0.0988460613595651,-4.326789487903663,14.507462686567164,0.0,30.2,0.0,-2.44,15.496688741721854,0.0,,,,,,,,,,,final
P80eaeaa85d,2020,,0,True,3.0,-0.0777731064300515,0.0,59.0,bust_track,1.0,cup_of_coffee,undrafted,,1105110.0,0.0,170.0,38.0,0.0,3,93.0,-0.2962034836341647,-8.937363622931258,16.363636363636363,0.0,2.0,-0.0015696227958868,-4.113131822197378,0.0,0.0,75.0,0.22,2.52,15.84,0.0,,,,,,,,,,,final
P2b95cb9990,2020,42.0,1,True,5.0,0.3606218342585368,0.3079,37.0,rotation_track,2.0,role_player,met_expectations,5000000.0,14300602.0,0.0,4654.9,257.0,0.0,6,63.0,-0.2303302836804862,-9.944992943045788,8.228571428571428,0.0,367.0,-0.3690478820609771,-4.714837954955064,14.794520547945206,0.0,1215.5,1.01,-1.2,15.786096256684491,1.0,1755.3999999999999,0.45,-2.2,13.32824427480916,0.0,1254.0,-0.5,-3.33,15.21818181818182,0.0,final
Pceb9387e05,2020,,0,True,2.0,-0.6614877039105069,0.0,83.0,bust_track,1.0,cup_of_coffee,undrafted,,997923.0,0.0,493.0,68.0,0.0,2,317.0,-0.993986753351894,-8.94283393914705,18.327272727272728,0.0,176.0,0.3324990494413871,0.9058472179251198,25.894736842105257,0.0,,,,,,,,,,,,,,,,final
P4cd6438cc3,2020,,0,True,1.0,-0.3830566195667473,0.0,73.0,bust_track,1.0,cup_of_coffee,undrafted,,344557.0,0.0,88.0,10.0,0.0,1,88.0,-0.3830566195667473,-11.35700181366515,4.5,0.0,,,,,,,,,,,,,,,,,,,,,final
P1f88525e9f,2020,35.0,1,True,5.0,5.259636995376789,1.8341,25.0,starter_track,3.0,role_player,met_expectations,2546675.0,8768974.0,0.0,4323.3,260.0,0.0,6,1103.0,0.9174390877251468,-1.128007275336497,12.913043478260871,1.0,840.0,1.262197907651643,0.187603468788428,13.090909090909092,1.0,1177.3,2.42,0.92,13.05699481865285,2.0,972.0,0.98,-0.9,10.6,1.0,231.0,-0.32,-5.01,5.142857142857143,0.0,final
