pid,draft_year,actual_pick,was_drafted,y_window_complete,y_partial_seasons,y_early_war,y_early_war_log,y_redraft_rank,y_early_tier,y_early_tier_code,y_career_tier,y_draft_outcome,y_second_contract_aav,y_earnings_first5,y_all_star_selections,y_minutes_5yr,y_games_5yr,y_allstar_5yr,y_nba_seasons_total,y_s1_minutes,y_s1_war,y_s1_impact,y_s1_pts36,y_s1_tier_code,y_s2_minutes,y_s2_war,y_s2_impact,y_s2_pts36,y_s2_tier_code,y_s3_minutes,y_s3_war,y_s3_impact,y_s3_pts36,y_s3_tier_code,y_s4_minutes,y_s4_war,y_s4_impact,y_s4_pts36,y_s4_tier_code,y_s5_minutes,y_s5_war,y_s5_impact,y_s5_pts36,y_s5_tier_code,outcome_status
P396ba96b58,2023,57.0,1,False,3.0,4.65,1.7317,12.0,partial_starter_track,,role_player,unresolved,,5233097.0,0.0,2594.2000000000003,183.0,0.0,3,1128.8000000000002,2.41,1.05,17.132530120481924,3.0,967.1999999999999,1.63,0.28,15.23076923076923,1.0,498.20000000000005,0.61,-0.51,13.021276595744679,0.0,,,,,,,,,,,partial
P441a89e79f,2023,,0,False,3.0,7.45,2.1342,6.0,partial_starter_track,,role_player,undrafted,,3517229.0,0.0,2967.6,137.0,0.0,3,225.60000000000002,0.01,-2.58,13.787234042553191,0.0,462.0,1.06,1.34,15.171428571428573,0.0,2280.0,6.38,2.2,16.042105263157893,3.0,,,,,,,,,,,partial
P9d84442310,2023,,0,True,1.0,-0.62,0.0,65.0,bust_track,1.0,cup_of_coffee,undrafted,,949324.0,0.0,402.6,22.0,0.0,1,402.6,-0.62,-5.31,13.770491803278688,0.0,,,,,,,,,,,,,,,,,,,,,final
P0fe65d2eb8,2023,39.0,1,False,3.0,1.54,0.9322,18.0,partial_rotation_track,,fringe,unresolved,,5233097.0,0.0,1782.0000000000002,116.0,0.0,3,72.6,-0.01,-2.82,11.900826446280993,0.0,531.3000000000001,0.69,-0.41,13.41614906832298,1.0,1178.1000000000001,0.86,-1.38,10.352941176470589,1.0,,,,,,,,,,,partial
Pf213d802cd,2023,,0,False,3.0,-0.26,0.0,52.0,partial_bust_track,,fringe,undrafted,,1487930.0,0.0,902.9,68.0,0.0,3,27.2,-0.16,-13.04,4.235294117647059,0.0,137.79999999999998,-0.12,-4.14,9.849056603773585,0.0,737.9,0.02,-2.6,12.382165605095544,0.0,,,,,,,,,,,partial
P8a6f0b4919,2023,,0,True,1.0,0.11,0.1044,31.0,bust_track,1.0,cup_of_coffee,undrafted,,559782.0,0.0,60.199999999999996,14.0,0.0,1,60.199999999999996,0.11,0.42,11.720930232558139,0.0,,,,,,,,,,,,,,,,,,,,,final
P9052f13021,2023,,0,True,1.0,-0.04,0.0,41.0,bust_track,1.0,cup_of_coffee,undrafted,,566216.0,0.0,150.1,19.0,0.0,1,150.1,-0.04,-3.12,17.772151898734176,0.0,,,,,,,,,,,,,,,,,,,,,final
Pbf5a7a4d5b,2023,44.0,1,False,3.0,-1.07,0.0,74.0,partial_bust_track,,fringe,unresolved,,4302485.0,0.0,1687.3,109.0,0.0,3,140.39999999999998,0.03,-2.32,11.692307692307693,0.0,114.4,-0.11,-4.32,10.384615384615383,0.0,1432.5,-0.99,-3.84,9.612565445026178,0.0,,,,,,,,,,,partial
P4ff854eadf,2023,,0,False,2.0,-0.5900000000000001,0.0,63.0,partial_bust_track,,cup_of_coffee,undrafted,,246555.0,0.0,165.3,13.0,0.0,2,119.9,-0.55,-10.6,7.9266055045871555,0.0,45.4,-0.04,-4.0,12.687224669603525,0.0,,,,,,,,,,,,,,,,partial
P850a7a2631,2023,,0,True,1.0,-0.02,0.0,37.0,bust_track,1.0,cup_of_coffee,undrafted,,26322.0,0.0,2.2,2.0,0.0,1,2.2,-0.02,-21.16,0.0,0.0,,,,,,,,,,,,,,,,,,,,,final
Pb3227aeb5d,2023,,0,True,2.0,-0.02,0.0,37.0,bust_track,1.0,cup_of_coffee,undrafted,,649264.0,0.0,60.2,6.0,0.0,2,40.4,-0.01,-3.19,16.03960396039604,0.0,19.8,-0.01,-3.66,10.909090909090908,0.0,,,,,,,,,,,,,,,,final
P144ed94c77,2023,1.0,1,False,3.0,32.15,3.501,1.0,partial_star_track,,semi_star,unresolved,,38305991.0,2.0,5504.7,181.0,2.0,3,2108.7,9.92,5.5,25.939393939393938,5.0,1527.2,8.26,6.72,26.34939759036144,5.0,1868.8,13.97,10.3,30.82191780821918,6.0,,,,,,,,,,,partial
P664a2ede66,2023,2.0,1,False,3.0,6.04,1.9516,8.0,partial_starter_track,,role_player,unresolved,,34273146.0,0.0,5275.700000000001,166.0,0.0,3,2382.8,-0.19,-2.78,19.341614906832298,0.0,923.4000000000001,0.9,-0.95,22.105263157894736,1.0,1969.5,5.33,2.04,24.0,3.0,,,,,,,,,,,partial
Pe60cc64195,2023,9.0,1,False,3.0,-0.17,0.0,47.0,partial_bust_track,,fringe,unresolved,,17545318.0,0.0,2051.4,102.0,0.0,3,856.0,0.11,-2.42,12.280373831775702,0.0,74.4,-0.01,-2.89,6.82258064516129,0.0,1121.0,-0.27,-3.06,14.021052631578948,0.0,,,,,,,,,,,partial
P1999b4880f,2023,4.0,1,False,3.0,20.43,3.0648,2.0,partial_star_track,,role_player,unresolved,,27749244.0,0.0,6572.1,210.0,0.0,3,1388.8,3.55,1.78,15.267857142857144,3.0,2228.7,8.36,3.85,15.715170278637773,4.0,2954.6,8.52,2.35,17.614973262032088,3.0,,,,,,,,,,,partial
P9180c4596b,2023,5.0,1,False,3.0,10.73,2.4621,4.0,partial_star_track,,role_player,unresolved,,25128873.0,0.0,4806.8,195.0,0.0,3,1581.3000000000002,0.93,-1.63,12.621513944223107,0.0,1327.5,3.26,1.61,16.159999999999997,3.0,1898.0,6.54,3.32,13.707692307692309,4.0,,,,,,,,,,,partial
Pa813594724,2023,6.0,1,False,3.0,4.17,1.6429,13.0,partial_rotation_track,,role_player,unresolved,,22823262.0,0.0,4960.9,211.0,0.0,3,1166.1,-0.03,-2.69,9.798816568047338,0.0,1887.6,1.46,-1.31,13.983471074380166,1.0,1907.2,2.74,-0.16,18.120805369127517,1.0,,,,,,,,,,,partial
Pfdcf13c664,2023,13.0,1,False,3.0,-3.45,0.0,83.0,partial_bust_track,,role_player,unresolved,,14290630.0,0.0,3917.6,190.0,0.0,3,1266.0,-2.09,-5.5,14.502369668246445,0.0,1587.6,-0.8,-3.52,17.63265306122449,0.0,1064.0,-0.56,-3.56,15.428571428571429,0.0,,,,,,,,,,,partial
P71f8c1b48d,2023,43.0,1,False,3.0,-3.63,0.0,85.0,partial_bust_track,,fringe,unresolved,,5493753.0,0.0,2164.6,155.0,0.0,3,631.8,-1.18,-5.89,8.88888888888889,0.0,457.6,-0.51,-4.57,12.272727272727272,0.0,1075.2,-1.94,-5.77,11.142857142857144,0.0,,,,,,,,,,,partial
P7200ebcdd8,2023,45.0,1,False,3.0,-0.030000000000000027,0.0,40.0,partial_bust_track,,fringe,unresolved,,6104962.0,0.0,2868.8,132.0,0.0,3,1233.6,0.08,-2.53,20.451361867704282,0.0,458.20000000000005,-0.66,-5.13,16.40506329113924,0.0,1177.0,0.55,-1.84,21.02803738317757,0.0,,,,,,,,,,,partial
P1e59a7a7a1,2023,20.0,1,False,3.0,2.1199999999999997,1.1378,15.0,partial_rotation_track,,role_player,unresolved,,,0.0,2060.0,119.0,0.0,3,878.9,1.17,-0.35,23.679144385026742,1.0,826.1999999999999,1.14,-0.26,20.888888888888893,1.0,354.9,-0.19,-3.58,19.597633136094675,0.0,,,,,,,,,,,partial
P7bf5b1ca03,2023,8.0,1,False,3.0,0.30000000000000004,0.2624,27.0,partial_rotation_track,,role_player,unresolved,,19087299.0,0.0,3478.1000000000004,184.0,0.0,3,339.90000000000003,0.27,-1.26,12.58252427184466,0.0,1185.0,0.72,-1.59,13.89873417721519,0.0,1953.2,-0.69,-3.26,16.249027237354085,0.0,,,,,,,,,,,partial
Pf0ef0714b6,2023,10.0,1,False,3.0,13.71,2.6885,3.0,partial_star_track,,role_player,unresolved,,16667759.0,0.0,5614.200000000001,227.0,0.0,3,1689.2,2.8,0.22,11.88349514563107,2.0,1876.8000000000002,4.72,1.71,10.956521739130434,3.0,2048.2000000000003,6.19,2.59,11.6390977443609,4.0,,,,,,,,,,,partial
P523c5eb5e6,2023,16.0,1,False,3.0,-0.9500000000000002,0.0,72.0,partial_starter_track,,role_player,unresolved,,12252795.0,0.0,5922.9,196.0,0.0,3,2025.0,-2.64,-4.9,17.333333333333332,0.0,2110.5,-1.41,-3.8,19.200000000000003,0.0,1787.4,3.1,0.36,25.667673716012086,2.0,,,,,,,,,,,partial
P655613d84a,2023,40.0,1,True,2.0,-0.71,0.0,68.0,bust_track,1.0,cup_of_coffee,met_expectations,,3111420.0,0.0,429.59999999999997,62.0,0.0,2,102.0,-0.36,-8.8,3.6,0.0,327.59999999999997,-0.35,-4.51,12.615384615384615,0.0,,,,,,,,,,,,,,,,final
P0b253c1504,2023,14.0,1,False,3.0,-3.52,0.0,84.0,partial_bust_track,,role_player,unresolved,,13577118.0,0.0,3174.3,174.0,0.0,3,1159.1000000000001,-0.4,-3.25,16.23121387283237,0.0,1321.6000000000001,-1.77,-4.97,16.47457627118644,0.0,693.6,-1.35,-6.01,13.499999999999998,0.0,,,,,,,,,,,partial
P6b4a74f110,2023,15.0,1,False,3.0,-0.62,0.0,65.0,partial_bust_track,,cup_of_coffee,unresolved,,14005459.0,0.0,439.5,43.0,0.0,3,195.5,-0.14,-3.85,15.02608695652174,0.0,124.0,-0.07,-3.61,15.387096774193548,0.0,120.0,-0.41,-8.49,13.919999999999998,0.0,,,,,,,,,,,partial
P0035c2f0b3,2023,11.0,1,False,3.0,-0.44,0.0,58.0,partial_bust_track,,fringe,unresolved,,15834495.0,0.0,1461.6,133.0,0.0,3,66.60000000000001,0.02,-2.11,15.567567567567565,0.0,702.0,-0.87,-4.79,13.846153846153847,0.0,693.0,0.41,-1.62,15.714285714285714,0.0,,,,,,,,,,,partial
Pdcc28d7d6b,2023,12.0,1,False,3.0,5.720000000000001,1.9051,9.0,partial_starter_track,,role_player,unresolved,,15043228.0,0.0,2239.6,98.0,0.0,3,1292.5,2.89,1.22,13.48085106382979,3.0,831.6,2.6,2.77,13.558441558441556,1.0,115.5,0.23,0.86,9.381818181818181,0.0,,,,,,,,,,,partial
Pd742da0a27,2023,22.0,1,False,3.0,-0.85,0.0,71.0,partial_bust_track,,cup_of_coffee,unresolved,,9474912.0,0.0,453.0,28.0,0.0,3,24.0,-0.04,-5.51,4.5,0.0,246.0,-0.21,-4.14,16.682926829268293,0.0,183.0,-0.6,-8.35,19.239344262295084,0.0,,,,,,,,,,,partial
P6187cee451,2023,28.0,1,False,3.0,-0.5800000000000001,0.0,62.0,partial_bust_track,,role_player,unresolved,,7713090.0,0.0,3782.3,178.0,0.0,3,585.6,-0.79,-4.99,14.754098360655737,0.0,1434.2,0.61,-1.91,19.425742574257423,0.0,1762.5,-0.4,-3.04,22.825531914893617,0.0,,,,,,,,,,,partial
P9a144a10c5,2023,21.0,1,False,3.0,-1.0999999999999999,0.0,75.0,partial_bust_track,,role_player,unresolved,,9731946.0,0.0,3196.5,135.0,0.0,3,370.3,0.32,-1.17,12.968944099378882,0.0,1044.2,-0.7,-3.8,14.431718061674006,0.0,1782.0,-0.72,-3.34,16.400000000000002,0.0,,,,,,,,,,,partial
Pa4e79c2199,2023,7.0,1,False,3.0,-2.9299999999999997,0.0,81.0,partial_bust_track,,role_player,unresolved,,20835178.0,0.0,5127.8,178.0,0.0,3,1713.6,-1.43,-4.09,11.11764705882353,0.0,1947.0,-1.47,-3.95,13.418181818181818,0.0,1467.2,-0.03,-2.68,16.076335877862594,0.0,,,,,,,,,,,partial
P9b886526e3,2023,34.0,1,False,3.0,-0.2,0.0,49.0,partial_bust_track,,fringe,unresolved,,4225699.0,0.0,713.5999999999999,70.0,0.0,3,192.0,-0.16,-4.09,11.8125,0.0,514.8,-0.05,-2.82,10.90909090909091,0.0,6.8,0.01,0.67,10.588235294117647,0.0,,,,,,,,,,,partial
Pb4a7c38947,2023,27.0,1,False,3.0,-4.44,0.0,86.0,partial_bust_track,,fringe,unresolved,,8411332.0,0.0,2472.3,141.0,0.0,3,729.3000000000001,-1.27,-5.66,14.853146853146853,0.0,1368.0,-2.77,-6.15,15.631578947368421,0.0,375.0,-0.4,-4.5,17.856,0.0,,,,,,,,,,,partial
P659b205e3c,2023,49.0,1,True,2.0,-0.27,0.0,53.0,bust_track,1.0,cup_of_coffee,met_expectations,,1138359.0,0.0,208.5,25.0,0.0,2,133.5,-0.31,-6.66,10.92134831460674,0.0,75.0,0.04,-1.74,17.76,0.0,,,,,,,,,,,,,,,,final
Pf85863f4bd,2023,41.0,1,True,1.0,-0.17,0.0,47.0,bust_track,1.0,cup_of_coffee,met_expectations,,559782.0,0.0,65.0,10.0,0.0,1,65.0,-0.17,-7.28,12.738461538461538,0.0,,,,,,,,,,,,,,,,,,,,,final
P7075ac01b8,2023,30.0,1,False,3.0,-0.28,0.0,54.0,partial_bust_track,,fringe,unresolved,,7602072.0,0.0,1631.8000000000002,145.0,0.0,3,396.0,-0.21,-3.55,8.0,0.0,272.0,0.24,-1.13,10.058823529411764,0.0,963.8000000000001,-0.31,-3.21,13.215189873417721,0.0,,,,,,,,,,,partial
Pdd1f325a63,2023,52.0,1,False,3.0,6.82,2.0567,7.0,partial_starter_track,,role_player,unresolved,,5233097.0,0.0,7017.200000000001,230.0,0.0,3,1736.0,-0.07,-2.72,10.887096774193548,0.0,2550.6000000000004,4.5,0.41,12.440366972477063,2.0,2730.6,2.39,-1.13,14.486486486486486,1.0,,,,,,,,,,,partial
Pa6029bb5a6,2023,53.0,1,False,2.0,0.99,0.6881,20.0,partial_bust_track,,fringe,unresolved,,3099231.0,0.0,1410.8,108.0,0.0,2,520.0,0.69,-0.35,11.353846153846154,1.0,890.8,0.3,-2.07,10.992366412213741,0.0,,,,,,,,,,,,,,,,partial
P96b57657ed,2023,,0,True,2.0,-0.98,0.0,73.0,bust_track,1.0,fringe,undrafted,,1414135.0,0.0,1536.3000000000002,105.0,0.0,2,288.0,0.44,0.02,21.6,0.0,1248.3000000000002,-1.42,-4.62,15.368421052631575,0.0,,,,,,,,,,,,,,,,final
P7589e6b4d5,2023,,0,True,2.0,-0.8200000000000001,0.0,70.0,bust_track,1.0,cup_of_coffee,undrafted,,784474.0,0.0,217.5,39.0,0.0,2,14.0,-0.04,-7.88,7.714285714285714,0.0,203.5,-0.78,-9.29,11.781818181818183,0.0,,,,,,,,,,,,,,,,final
P737b0588be,2023,36.0,1,False,3.0,-1.55,0.0,77.0,partial_bust_track,,fringe,unresolved,,1119563.0,0.0,1956.1999999999998,172.0,0.0,3,570.0,-0.07,-2.86,7.920000000000001,0.0,978.1999999999999,-0.43,-3.4,8.383561643835616,0.0,408.0,-1.05,-7.08,10.16470588235294,0.0,,,,,,,,,,,partial
P07bb9cb58f,2023,50.0,1,True,1.0,-0.24,0.0,51.0,bust_track,1.0,cup_of_coffee,met_expectations,,559782.0,0.0,66.60000000000001,9.0,0.0,1,66.60000000000001,-0.24,-8.88,5.837837837837837,0.0,,,,,,,,,,,,,,,,,,,,,final
Paf99c23c4d,2023,58.0,1,False,3.0,-0.37,0.0,55.0,partial_bust_track,,cup_of_coffee,unresolved,,5835305.0,0.0,212.7,45.0,0.0,3,90.3,-0.17,-5.84,10.046511627906977,0.0,105.0,-0.2,-5.97,10.079999999999998,0.0,17.4,-0.0,-2.68,18.620689655172416,0.0,,,,,,,,,,,partial
Pc074e62881,2023,46.0,1,True,1.0,-0.18,0.0,48.0,bust_track,1.0,cup_of_coffee,met_expectations,,973230.0,0.0,52.199999999999996,9.0,0.0,1,52.199999999999996,-0.18,-8.46,9.931034482758621,0.0,,,,,,,,,,,,,,,,,,,,,final
P7c2cc1d590,2023,48.0,1,False,3.0,2.19,1.16,14.0,partial_starter_track,,role_player,unresolved,,3133137.0,0.0,1775.8,105.0,0.0,3,28.0,-0.01,-2.98,16.45714285714286,0.0,421.8,0.13,-2.13,12.94736842105263,0.0,1326.0,2.07,0.06,16.289592760180994,2.0,,,,,,,,,,,partial
P89e5a35bc7,2023,35.0,1,False,3.0,-0.38,0.0,56.0,partial_bust_track,,fringe,unresolved,,5713534.0,0.0,1873.0,167.0,0.0,3,324.0,-0.3,-4.23,9.777777777777779,0.0,1121.8,0.15,-2.41,11.661971830985916,0.0,427.20000000000005,-0.23,-3.58,11.730337078651683,0.0,,,,,,,,,,,partial
P0db0d3c576,2023,19.0,1,False,3.0,9.07,2.3096,5.0,partial_starter_track,,role_player,unresolved,,10560324.0,0.0,6012.4,220.0,0.0,3,1968.4,2.17,-0.74,12.451127819548871,1.0,1715.2,3.21,0.59,15.71641791044776,2.0,2328.7999999999997,3.69,0.1,17.49295774647888,2.0,,,,,,,,,,,partial
Pbcdd20a9f9,2023,24.0,1,False,3.0,0.76,0.5653,22.0,partial_bust_track,,fringe,unresolved,,7568679.0,0.0,1904.2,145.0,0.0,3,336.0,-0.21,-3.74,12.857142857142858,0.0,582.4,-0.0,-2.65,12.535714285714285,0.0,985.8000000000001,0.97,-0.95,19.354838709677416,1.0,,,,,,,,,,,partial
Pe1411c667e,2023,,0,True,2.0,-0.09000000000000001,0.0,46.0,bust_track,1.0,cup_of_coffee,undrafted,,1138359.0,0.0,87.30000000000001,13.0,0.0,2,65.7,-0.1,-5.4,19.726027397260275,0.0,21.6,0.01,-1.63,13.333333333333332,0.0,,,,,,,,,,,,,,,,final
P2a6c79e3dc,2023,26.0,1,False,3.0,0.31999999999999995,0.2776,26.0,partial_rotation_track,,role_player,unresolved,,7991772.0,0.0,3434.6,185.0,0.0,3,815.1,0.11,-2.42,11.076923076923078,0.0,1228.5,0.42,-2.06,9.784615384615384,0.0,1391.0,-0.21,-2.91,11.94392523364486,0.0,,,,,,,,,,,partial
P0e1f032d1f,2023,54.0,1,False,2.0,0.26,0.2311,28.0,partial_bust_track,,cup_of_coffee,unresolved,,701336.0,0.0,347.9,25.0,0.0,2,37.2,-0.07,-5.69,8.129032258064514,0.0,310.7,0.33,-0.78,10.99581589958159,0.0,,,,,,,,,,,,,,,,partial
Pf9f33f79e7,2023,42.0,1,False,3.0,1.0899999999999999,0.7372,19.0,partial_bust_track,,fringe,unresolved,,6259537.0,0.0,1335.3,94.0,0.0,3,153.0,-0.03,-2.98,20.0,0.0,511.0,0.45,-1.12,23.17808219178082,1.0,671.3,0.67,-0.91,23.649635036496353,1.0,,,,,,,,,,,partial
Pe356195976,2023,38.0,1,False,3.0,2.06,1.1184,16.0,partial_starter_track,,role_player,unresolved,,5233097.0,0.0,1699.7,129.0,0.0,3,83.7,-0.04,-3.39,6.580645161290322,0.0,405.59999999999997,0.01,-2.61,7.384615384615386,0.0,1210.4,2.09,0.34,10.92134831460674,2.0,,,,,,,,,,,partial
P1424b0c02d,2023,,0,False,2.0,-0.67,0.0,67.0,partial_bust_track,,fringe,undrafted,,723856.0,0.0,716.9000000000001,41.0,0.0,2,283.40000000000003,0.0,-2.63,8.917431192660551,0.0,433.5,-0.67,-5.31,8.844290657439446,0.0,,,,,,,,,,,,,,,,partial
P16bfe45561,2023,,0,False,3.0,-0.51,0.0,61.0,partial_bust_track,,fringe,undrafted,,1093827.0,0.0,1038.3000000000002,50.0,0.0,3,367.20000000000005,-0.14,-3.3,9.833333333333332,0.0,663.6,-0.34,-3.52,14.430379746835442,0.0,7.5,-0.03,-10.19,0.0,0.0,,,,,,,,,,,partial
P684bfaf734,2023,,0,True,1.0,-0.05,0.0,42.0,bust_track,1.0,cup_of_coffee,undrafted,,376405.0,0.0,40.2,6.0,0.0,1,40.2,-0.05,-5.0,13.432835820895521,0.0,,,,,,,,,,,,,,,,,,,,,final
