pid,draft_year,actual_pick,was_drafted,y_window_complete,y_partial_seasons,y_early_war,y_early_war_log,y_redraft_rank,y_early_tier,y_early_tier_code,y_career_tier,y_draft_outcome,y_second_contract_aav,y_earnings_first5,y_all_star_selections,y_minutes_5yr,y_games_5yr,y_allstar_5yr,y_nba_seasons_total,y_s1_minutes,y_s1_war,y_s1_impact,y_s1_pts36,y_s1_tier_code,y_s2_minutes,y_s2_war,y_s2_impact,y_s2_pts36,y_s2_tier_code,y_s3_minutes,y_s3_war,y_s3_impact,y_s3_pts36,y_s3_tier_code,y_s4_minutes,y_s4_war,y_s4_impact,y_s4_pts36,y_s4_tier_code,y_s5_minutes,y_s5_war,y_s5_impact,y_s5_pts36,y_s5_tier_code,outcome_status
Pf02a0c42ed,2026,30.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
Pd8381f9e2c,2026,12.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P999bb1cbab,2026,17.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P279cdc2712,2026,28.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
Pa5e266180e,2026,52.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
Pb4d81376d2,2026,26.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
Pd51160cf5e,2026,23.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P2b19f4fd38,2026,25.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P84f7cbd5a8,2026,43.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P3778eacc6f,2026,42.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P0b55371179,2026,38.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P1715fe72c5,2026,37.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
Pf069f7ce7d,2026,58.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
Pd0d6a519f5,2026,50.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
Pbe096a5b87,2026,32.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P169cb5be9a,2026,45.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
Paf6b5cd8b6,2026,55.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P1fc9b73472,2026,31.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
Pd084613a9a,2026,44.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P79aaab38df,2026,39.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P4eb309e8f6,2026,56.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P4b7967ab2f,2026,48.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P9603a14b7f,2026,47.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P328a9a467a,2026,46.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P56746fa0a3,2026,51.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
Peb3b7288c1,2026,49.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P01dc454b71,2026,59.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
Pfff8cbaa74,2026,54.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P9f8f735247,2026,57.0,1,False,,,0.0,,not_yet_played,,not_yet_played,unresolved,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,partial
P0c63cafc6d,2026,,0,True,,0.0,0.0,1.0,never_played,0.0,never_played,undrafted,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,final
